page,priority,content
5,0.666666667,216 tons   . of hand sanitizer
5,0.555555556,1.5  . million  . units packed
5,0.777777778,1.3  . million  . people attended
5,0.444444444,"hospitals, public security workers and . governments.. The work was done with support from . our partner network. At the beginning . of the quarantine, at the end of March, . our two plants switched from producing . cosmetics to making soap, liquid alcohol . and hand sanitizer. The employees who . participated in this task force in the São . José dos Pinhais plant in Paraná and . the Camaçari plant in Bahia, worked . in accordance with rigorous safety . protocols."
5,0.111111111,6
6,0.428571429,"The first wave of donations took place in . May, in 22 cities in 15 states in Brazil. In this . we were helped by CUFA – Central Única . das Favelas –, whose support enabled the . delivery of hand sanitizer to 75,000 families, . including indigenous communities in the . Amazon."
6,0.714285714,"In Bahia, we donated 15,000 liters of . purified water, which is used in the manu-. facture of cosmetics, for the production of . hand sanitizer to be used in hospitals and . public clinics."
6,0.785714286,"At the beginning of April we joined two . important movements: #nãodemita . (#donotfire), in which companies . committed to maintaining the jobs of . employees during the pandemic, and . #compredobairro (#buyintheborough), . an initiative aimed at getting people to do . their shopping with local tradespeople, in . addition to offering free training for small . retailers."
6,0.5,"To support healthcare workers working . on the front line in combating Covid-19, . we donated 2,000 tests to detect the . virus to the Paraná hospital federation . Femipa (Federação das Santas Casas de . Misericórdia e Hospitais Beneficentes do . Estado do Paraná)."
6,0.214285714,"We also contributed R$ 200,000 to the . Inspire Project, run by researchers at the . University of São Paulo (USP) Polytechnic . school, who created an emergency res-. piratory support appliance for Covid-19"
6,0.357142857,"patients. And to leverage production . of the Coronavac vaccine, we donated . R$ 2.5 million to the vaccine production . center CMPV (Centro Multipropósito . para Produção de Vacinas) through an . agreement with the São Paulo state . government and the Instituto Butantan, in . which another 40 companies participa-. ted, raising a total of R$ 180 million. We . donated 90 oxygen cylinders to the São . José dos Pinhais healthcare system."
6,0.571428571,"With the Compre e Doe (Buy and Donate) . campaign, on three commemorative"
6,0.142857143,Covid-19
6,0.928571429,Actions in Curitiba
6,1,"Mother’s . Day: donation . of 2,000 kits as gifts for . healthcare workers’ mothers . Father’s . Day: donation of . one thousand Malbec"
6,0.642857143,kits and a 99 voucher for urban . cleaning workers
6,0.857142857,"dates – Mother’s Day, Valentine’s Day and . Christmas –, we raised R$ 1.3 million. This . amount was used to buy meal vouchers . and personal protective equipment for . recycling cooperatives and for the Jovens . em Transformação project, benefiting 6,000 . people."
6,0.285714286,"Furthermore, through the Instituto Grupo . Boticário we donated R$ 1 million for the . purchase of food baskets and personal . protective equipment, such as masks, . gloves, caps and overalls, which were distri-. buted in Bahia, São Paulo and Paraná."
6,0.071428571,7
7,0.947368421,"To identify the most . relevant aspects or . material topics for . the business from an . ESG standpoint, we . monitor trends, risks . and opportunities, . actively listening to the . expectations of the . diverse stakeholder . groups who impact the . Boticário Group business . or who are impacted by it, . which enables us to focus . our actions."
7,0.684210526,"We are also attentive to . the evolution of ESG best . practices in society in . general and  in the beauty . sector. On a monthly basis, . a survey of trends and best . practices conducted by a . specialized consultancy is . presented to and debated . in the Sustainability . Committee meetings, . generating action plans . when applicable."
7,1,Materiality
7,0.052631579,Materiality
7,0.736842105,Consumers
7,0.631578947,Government
7,0.157894737,Civil society
7,0.210526316,Press
7,0.368421053,Financial sector
7,0.263157895,Resellers
7,0.526315789,Employees
7,0.473684211,Franchisees
7,0.315789474,Suppliers
7,0.421052632,Industry associations
7,0.789473684,"Boticário Group: . Commitments . for the Future, . Strategic fronts, . Strategic risks"
7,0.578947368,Stakeholder groups included
7,0.842105263,"The Boticário reviews . its material topics . periodically. This process . is in accordance with . the guidelines of the . Global Reporting . Initiative (GRI), a global . standard in sustainability . reporting. We also take . into account other . international references . in this area, such as . the Sustainability . Accounting Standards . Board (SASB), the Dow . Jones Sustainability . Index (DJSI) and the . MSCI index."
7,0.894736842,"In the most recent . review, conducted . at the beginning of . 2021, the views of 11 . stakeholder groups were . consolidated by means . of online consultations . and secondary surveys. . A total of more than two . thousand people were . consulted."
7,0.105263158,8
8,0.2,The materiality analysis defined 11 ESG aspects that were prioritized . because of their capacity to generate and protect shared value. These are:
8,0.733333333,Packaging and waste. Adoption of practices and processes to reduce . the generation and the environmental impact of . packaging and waste in our value chain
8,1,Water consumption and discharge. Adoption of practices and technologies to . manage the withdrawal and use of water and . ensure the adequate treatment of effluents in our . value chain
8,0.666666667,"Energy and Emissions. Adoption of practices and technologies to reduce . energy consumption, greenhouse gas emissions . and to mitigate the effects of climate change"
8,0.866666667,Product quality and safety. Practices to guarantee the quality and safety of . our products and their ingredients
8,0.8,Use of natural and renewable ingredients. Substitution of ingredients of fossil and mineral . origin with alternatives of natural and/or renewa-. ble origin
8,0.333333333,"Responsible and sustainable procurement. Adoption of responsible procurement practices, . including legal and environmental compliance, the . guarantee of human rights and the promotion of . sustainable practices among suppliers"
8,0.533333333,Conserving biodiversity. Practices to protect the variety and value of vege-. table and animal life on the Earth in our value . chain and measures to conserve ecosystems
8,0.4,"Diversity in the value chain. Promotion of practices to develop and build . an environment favorable for the inclusion of . minorities, for the construction of a diverse . value chain, including employees, resellers . and the sales force"
8,0.466666667,"Corporate governance, data security and . customer privacy . Adoption of policies and processes to ensure . best management practices through the . effective establishment of company proces-. ses, policies, standards and values. Protection . of the data of the Boticário Group, employees, . franchisees and other parties from malicious . attacks and improper use"
8,0.6,Reseller development. Practices to drive the economic and social . development of Boticário Group resellers
8,0.933333333,"Employee development. Practices to attract, retain and develop the . best talent by means of employee-oriented . policies and practices"
8,0.266666667,"In the coming pages we present . the main information about the . Boticário Group’s positioning in . relation to each one of the material . topics, its strategies, initiatives and . the results achieved in 2020."
8,0.066666667,Materiality
8,0.133333333,9
9,1,Corporate  . governance
9,0.1875,"Decision making in the group is oriented to the generation of . shared value and follows the Basic Principles of Corporate . Governance, that is Transparency, Equality, Accountability . and Corporate Responsibility set forth in the Best Corporate . Governance Practices Code of the corporate governance . body IBGC (Instituto Brasileiro de Governança Corporativa). . Committed to best practices, the group goes beyond the . legal requirements for privately owned companies, having an . Advisory Board with independent members."
9,0.875,Why it matters
9,0.125,Governance
9,0.25,"The group has an Advisory Board . comprising nine members, six of . whom are independent. Three of . the board members are women."
9,0.375,"The Board is supported by . seven committees, comprising . board members and group . executives, dedicated to . specific areas: Channels and . Retail; Consumer; Technology . and Digital; PSI (Private Social . Investment); People; Risks and . Audit – whose structure includes . the Conduct Committee –; and . Sustainability and Diversity. . The latter, comprising the . chairman and vice chairman . of the Board, the company’s . CEO, the vice president of . People and the director of . International Affairs, defines . and monitors the strategy to . integrate environmental, social . and governance aspects . transversally into the group’s . business model."
9,0.5625,The executive sphere comprises . a CEO and seven vice . presidents: B2B; Consumer; . B2C; Technology; Strategy . and Finance; Operations; . and Transformation and . Organizational Human . Development.
9,0.9375,Our strategy
9,0.75,Compliance
9,0.4375,"Corporate compliance policy, . which applies to all the group . operations, establishes . the procedures for risk . management, anti-corruption, . fraud prevention, auditing and . prevention of money laundering . and financing of terrorism."
9,0.5,All employees take periodic . training in ethical conduct and . compliance.
9,0.8125,Ombudsman
9,0.3125,"The channel, managed by an . external consultancy, receives . reports of suspected cases of . breaches of ethical conduct . or the principles defined in the . group’s Code of Conduct. The . Ombudsman service functions 24 . hours a day, seven days a week, . and ensures the confidential and . impartial treatment of all reports, . from receipt through to resolution, . in accordance with the predefined . governance structure."
9,0.6875,The Ombudsman service may be . accessed via:
9,0.625,https://canalconfidencial.com.br/. ouvidoriagrupoboticario/. 0800 706 2000
9,0.0625,10
10,1,Risk management
10,0.75,"We constantly monitor aspects that may impact . the company’s business strategy, processes, . image and the financial health of the brands. . Risk and opportunity management is an integral . part of decision making related to investments, . production operations and company expansion. . In the business routine, the Corporate Risk . Management & Business Continuity area, . which reports periodically to the Risk and Audit . Committee, is responsible for risk management. . This committee is chaired by an independent . member and supports decision making by the . Boticário Group Advisory Board."
10,0.5625,"All company areas must identify, assess, control . and mitigate the risks associated with their . activities, as well as implement responses, . action plans and effective controls for mitigating . these risks at tolerable levels within the Boticário . Group. The risks identified are reported to"
10,0.6875,"Operational risks represent . vulnerabilities that result in losses . or impacts due to errors, failures . or deficiencies in processes in the . Group’s operation. The emerging risk . category takes into account risks that . are external to the company. In 2020, . for example, this category included . risks related to cybernetic security and . water rationing (see table)."
10,0.8125,The risk matrix is updated periodically . and executive compensation is linked . with a target related to the review of . strategic risks.
10,0.875,"the Corporate Risk Management & . Business Continuity area, which works . together with the areas to evaluate . such risks by means of quantitative . and qualitative analyses."
10,0.625,"The company’s risk map takes into . account strategic, operational and . emerging risks. Strategic risks are . ones considered to be threats to . the success of the Boticário Group . strategic plan, both due to internal and . external events, including risks related . to climate change (see page 20)."
10,0.5,Governance
10,0.9375,. EMERGING RISKS. DESCRIPTION. IMPACT
10,0.4375,Cybernetic security . failure
10,0.25,"The cybernetic infrastructure and/or . security measures of the group or the . partners responsible for its data may be . breached or made obsolete by ever more . sophisticated and frequent cybernetic . crimes, resulting in economic turmoil, . financial losses, geopolitical tensions and/. or social instability"
10,0.1875,"Loss of information that is . strategic for the business; . loss of customer data; loss . of customer credibility; . inquiries and lawsuits . brought by control bodies . (Public Prosecution . department, based on the . Protection of Personal Data . law); among others"
10,0.125,Water rationing
10,0.3125,"Water rationing in the operations in . Paraná. In function of the historical . drought in 2020 and 2021 and future . projections, extreme events such as . droughts could become more frequent . in the state, which would impact water . supplies for the population and for the . group’s factory in São José dos Pinhais, . Paraná"
10,0.0625,Reduction in production; . interruption in production; . increase in production . costs due to need to . acquire water by other . means (e.g.: tanker truck)
10,0.375,11
11,0.090909091,
11,0.363636364,Human rights
11,0.545454545,"Respect for human rights is . an integral part of our Code . of Conduct and is applied . to employees, suppliers and . business partners. We carry out . periodic assessments of risks . of violation of human rights in . the company’s own operation . and in its value chain. These . assessments address topics . such as forced and child labor, . discrimination, respect for . diversity, code of conduct and . equal pay."
11,0.636363636,"Moreover, our suppliers . assume the commitment to . respect human rights in their . operations and in their own . chains. This clear positioning is . a precondition for the signature . of any contract with the . group. The Supplier Relations . Policy specifically addresses . social questions such as the . prohibition of child and forced . labor and environmental . requirements."
11,0.454545455,Environmental compliance
11,0.818181818,The Boticário Group received . no fines or sanctions related to . environmental non-compliance . in 2020.
11,1,2020 highlights
11,0.727272727,"Management of the . businesses became . more horizontal,  . forgoing the separation of . businesses by brands, but . maintaining the segregation and . independence of the legal entities. . The number of vice presidential . areas increased from four to seven. . The technology, logistics and . marketing operations were also . centralized in specific areas, with . gains in synergy for each. Artur . Grynbaum, who was CEO of the . group, became vice chairman of . the Advisory Board, and Fernando . Modé transferred from the position . of corporate vice president to CEO."
11,0.909090909,The number of . vice presidential . areas  increased from four . to seven: B2B; Consumer; B2C; . Technology; Strategy and Finance; . Operations; and Transformation . and Organizational Human . Development.
11,0.272727273,Governance
11,0.181818182,12
12,1,Data security
12,0.615384615,Why it matters
12,0.461538462,We are committed to safeguarding the privacy . and protecting the personal data entrusted to . us. This commitment is becoming ever more . strategic in accordance with the acceleration . in the digitalization of business and growth in . cybernetic risks.
12,0.076923077,Safety
12,0.769230769,Our strategy
12,0.923076923,and customer privacy
12,0.307692308,"We adopt best technical and . administrative practices to . ensure the protection, security . and governance of privacy and . personal data. We created the . Privacy Protection Program; . we adjusted the Privacy and . Processes Policy, including . the adoption of the privacy by . design approach, which anti-. cipates and prevents incidents . involving the violation of privacy,"
12,0.230769231,"and incident response; we conti-. nuously train employees, franchi-. sees and those involved in direct . selling; we formalize privacy obli-. gations with suppliers and verify . compliance. We have a Privacy . Portal, that is headed by the Data . Protection Officer. This receives . any doubts and communications . and acts as a contact point for . requests related to the proces-. sing of personal data."
12,0.692307692,2020 highlights
12,0.384615385,"At the beginning of the second . semester, we updated our Privacy . Policy, which clearly presents which . personal data is treated by the . group and how this is done. We . also launched the Privacy Portal, . employing simple language and an . intuitive layout, to receive requests . and clarify doubts. The portal . enables management of cookie . collection preferences."
12,0.846153846,Our results in 2020
12,0.538461538,We did not receive any complaints about data . security and privacy from external parties or . regulatory bodies.
12,0.153846154,13
13,0.416666667,"There is considerable debate . around the composition of cos-. metic products in the market. The . concerns of ever more deman-. ding consumers and the volume . of information available, frequently . without adequate scientific basis,"
13,0.25,"can affect the reputation and . competitiveness of products and . brands. Our positioning seeks to . offer transparent beauty, provi-. ding information to consumers in . simple, accessible language that . enables them to make choices."
13,0.833333333,Why it matters
13,0.083333333,"Product quality, safety and transparency"
13,0.333333333,"We employ a set of sustainability . attributes for formulations with . recommendations such as the . reduction of ingredients, incentives . for ingredients that are certified, . organic or vegan, the pursuit of . higher yield formulas permitting . lower water consumption in the . usage stage, as well as analysis of . the ecotoxicity of ingredients."
13,0.75,"For new packaging, the Boticário . group carries out simplified Life . Cycle Assessments, using the . Ecoinvent data base and the EF . (Environmental Footprint) method, . based on the European Union PEF . (Product Environmental Footprint) . initiative and recommended by the . International Reference Life Cycle . Data System (ILCD Handbook). . The methodology analyzes . impacts on human health, the . natural environment, and natural . resources."
13,0.666666667,"Complete LCAs are conducted . for specific projects requiring . further studies and detailed . knowledge. For formulations . that do not have the same . robust body of data available . for analysis, the Boticário group . adopts other studies such as the . Environmental Risk Assessment . Index (IARA in the Portuguese . acronym) tool, developed . internally and applied to 100% of . critical products."
13,0.583333333,"In the medium term, we face . the challenge of advancing . in assessments of the . environmental impacts of our . products. Currently we have . information about the water . impact of 100% of our rinsable . products. We need to extend . this to the whole portfolio and to . other types of impacts, including . energy and waste generation."
13,1,"Product quality, safety  . and transparency. Our strategy"
13,0.916666667,Commitment for the Future – 2030 target
13,0.5,"#10 Communicating the social and environmental footprint of 100% of our . products in a transparent way, creating tools for consumers’ awareness so that . they will act to reduce the impact of their consumption and disposal decisions. (#BeautyFor . TheFuture)"
13,0.166666667,14
14,1,Our results in 2020
14,0.846153846,2020 highlights
14,0.615384615,Nativa SPA Orgânico: the . Boticário Group was the first Brazilian . cosmetics company to produce . organic products certified by the . French inspection and certification . body Ecocert.
14,0.076923077,rt.
14,0.692307692,"We launched the . Australian Gold sun . protectors, the first product . on the Brazilian market to have the . Reef Safe seal, which attests to safety . for coral. The test was developed in . partnership with Eurofins Scientific, . a world leader in pharmacological . research and environmental and drug . analyses."
14,0.769230769,80.2 % of new cosmetics . products with sustainability attributes . in their formulations and packaging*
14,0.923076923,No products use hazardous . substances**
14,0.538461538,"Beleza transparente (transparent . beauty): this is a direct channel to the consumer . with a glossary of more than 900 raw materials used . in our formulations, including fragrances, using clear, . easy to understand language. We provide detailed . information about toxicological profiles and impurities, . levels of biodegradability and levels of control in . the chain and in quality and safety processes that . goes beyond legal requirements. Information about . raw materials that have been banned or are being . substituted, already disclosed previously, is also . included in the portal. The channel was developed in . 2020 and launched in 2021."
14,0.461538462,[link to www.belezatransparente.com.br]
14,0.153846154,"* Attributes: eco-efficient manufacture, vegan product, reduction in . ecotoxicity, reduction in ingredients, vegetable mass, green PE, PCR . paper, PCR PET, PCR glass, PCR Surlyn, returnable trays, mono-. material, refillable products, reduction in mass."
14,0.384615385,** According to international REACH regulations (Annex XVII of . REACH Regulation)
14,0.230769231,"Product quality, safety and transparency"
14,0.307692308,15
15,0.5625,"Our waste management in the . operations is mature, with a . recycling rate of 96.9% in 2020. . In addition to ensuring the proper . destination of waste, we want to . avoid generating it. We analyze the . sustainability attributes of inputs and . compositions, favoring those which . facilitate recycling."
15,0.75,"Since 2018, our Green Commitment . has also oriented the innovation . process. For 2021, the initiative . establishes that new packaging . should employ at least one . sustainable item and deliver a . solution that contributes to reducing . waste."
15,0.6875,"To enable the incorporation of . post-consumer recycled materials, . closing the production cycle, we . undertake initiatives to recover . materials."
15,0.4375,"With a focus on packaging . sustainability, we develop ecodesign . solutions, such as reduction in . the weight of packs, refillable and . reusable packs, as well as using . recycled and renewable materials."
15,0.3125,"We have the Boti Recicla program. . This is the largest reverse logistics . program in Brazil with more than . 4,000 drop off points in the beauty . segment in the country."
15,1,Our strategy. Packaging and  waste
15,0.8125,Why it matters
15,0.5,"The challenge of rethinking how we . develop, deliver and manage the . end of life of products is part of the . transition to a new, more circular and . regenerative economy. Reducing . the consumption of materials, . recycling, reusing and reinserting . resources in the chain are measures . that generate gains in efficiency and . add value to the brand. More than . just being an activity to be managed, . waste represents an opportunity to . leverage the reinforcement of more . disadvantaged social groups and to . reduce inequality."
15,0.875,Commitment . for the Future – . 2030 target
15,0.625,#01 Map and find a . solution for 150% of all the . solid waste generated by . our chain
15,0.375,#02 Reduce social . inequality for 1 million . Brazilians by transforming . the reality of waste . management in Brazil
15,0.9375,Impact on  . variable . remuneration
15,0.25,"The increase in the percentage . of packaging recovered by . means of reverse logistics is . integrated into the calculation . of the variable remuneration . of executives in all areas of the . group. For the Operations area, . there are also specific targets . linked to product sustainability."
15,0.1875,Packaging and waste
15,0.0625,(#BeautyForTheFuture)
15,0.125,16
16,1,Our results in 2020
16,0.678571429,Innovation
16,0.785714286,100% of the new rinsable formulas in 2020 . had a reduction in water impact
16,0.535714286,Packaging and waste
16,0.964285714,2020 highlights
16,0.892857143,"Organic, certified and . recyclable: With the Ecocert/ . Cosmos seal, Nativa Spa Orgânico . also ensures care with packaging. The . shampoo, conditioner and lotion bottles . are made from green plastic of renewable . and vegetable origin or from 100% . recycled post-consumer PET derived . from bottles collected by recycling . cooperatives. The Eudora Instance . Castanharias line also uses vegetable or . recycled plastic, as well as recycled paper . in its packaging."
16,0.714285714,"Furniture for schools: empty . O Boticário brand product packs will . be recycled to make school desks and . other equipment to be donated to 15 . schools by the Instituto Grupo Boticário. . This measure is conducted through the . Boti Recicla program, which receives . the post-consumer packaging of the . group’s products. This technology was . used to build structures in some Boticário . stores in 2020. In addition to benefiting . the schools, the strategy is aimed at . increasing consumer engagement in . reverse logistics, a fundamental link for . reinserting this waste in the production . cycle, economizing natural resources and . mitigating environmental impacts."
16,0.928571429,Waste 2020 (t) – by type of . disposal
16,0.857142857,Waste management1
16,0.571428571,"Recovery . (co-processing, . recycling, composting . and reuse): 7,176.1 t"
16,0.464285714,Landfilling:  . 229.9 t
16,0.607142857,Recyclability
16,0.285714286,Waste generation intensity in the plants . (tons of waste/millions of units produced)
16,0.428571429,2021 target: 95%
16,0.357142857,Result: 96.9%
16,0.392857143,2020 target: 94.5%
16,0.214285714,2021 target: 21.24
16,0.178571429,Result: 21.57
16,0.25,2020 target: 22.46
16,0.75,Combating food waste
16,0.642857143,"In the Camaçari plant (Bahia) and the distribution . centers in Registro and São Gonçalo, the organic . waste from the employee canteens is composted . and the fertilizer produced is used in the units’ . vegetable gardens and gardens. The total waste . processed in the vegetable gardens in 2020 was . 29.5 tons."
16,0.321428571,Tons recovered . externally . (composting)
16,0.071428571,Tons directed  . to landfills
16,0.107142857,185.2 t
16,0.142857143,138.8 t
16,0.821428571,43% of food leftovers were  . directed to composting in 2020
16,0.035714286,1 Takes 100% of own operations into account
16,0.5,17
17,0.210526316,Water
17,0.631578947,60% gains in water . efficiency (water consumed . per ton of product) in the . plants against base year 2005
17,0.684210526,50% reuse of water . or use of rainwater over . total consumption in the . operational sites
17,0.736842105,Why it matters
17,0.421052632,"In addition to being consistent with our . concern for natural resources and the . planet’s limits, it generates benefits in terms . of finance, competitiveness and reputation. . Water represents the operation’s biggest . environmental impact, since it is used . for cleaning equipment, in utilities (air . conditioning and steam generation), and as . an ingredient in products."
17,0.842105263,Commitment  . for the Future – . 2030 target
17,0.157894737,#03 Neutralizing GHG emissions . and using 100% renewable . electricity for direct operation and . reset the industrial water balance
17,0.263157895,"#04 Reducing the consumption of . non-renewable energy, the volume . of water extracted and the volume . of GHG emissions from our critical . suppliers by 50%"
17,0.473684211,#05 Guarantee lower water . impact in 100% of our critical . product lines
17,0.947368421,Impact on . variable . remuneration
17,0.315789474,Achieving the eco-efficiency . targets is integrated into the . calculation of the variable . remuneration of executives in . the Operations area.
