page,priority,content
2,0.7,"Dr. Hans-Kurt von Werder. Chief Technical Officer"
2,1.0,"Our values “quality-driven and sustainable” are particularly . evident in this fact sheet. Sustainability is a global issue and . the resulting tasks and challenges can only be tackled jointly."
2,0.9,"3"
3,1.0,"Faber-Castell headquarter in Stein, Germany"
6,0.8461538461538461,"Brief & Concise . 8"
6,0.5384615384615384,"Company Facts & Figures  9"
6,0.6153846153846154,"Corporate Essentials   10"
6,0.23076923076923075,"Certifications and Management System . 12"
6,0.3076923076923077,"The Faber-Castell Group’s   . 14. Greenhouse Gas Emissions   ."
6,0.15384615384615385,"Input/Output Balance of Production Sites   18"
6,0.3846153846153846,"Environmental Indicators  . 24"
6,0.4615384615384615,"The United Nations’   . 26. Sustainable Development Goals ."
6,0.7692307692307692,"Social Indicators . 28"
6,0.6923076923076923,"Targets and Progress . 30"
6,1.0,"Projects . 32"
6,0.923076923076923,"Certifications and Seals . 36 ."
6,0.07692307692307693,"7"
7,0.9,"8,000. employees worldwide. 613 mio."
7,0.85,"Group revenue 17/18. 1761. foundation"
7,0.3,"9 generations"
7,1.0,"Family owned for . 10. countries"
7,0.35,"in"
7,0.7,"2.3 mio."
7,0.1,"pencils and colour  . pencils per year"
7,0.4,"1984. reforestation project in Prata, . Brazil launched"
7,0.75,"900,000 t. CO2e  – Absorption. 10,000. hectares of forest"
7,0.95,"around. 665. species"
7,0.8,"20 m3"
7,0.25,"of wood renewed  . per hour"
7,0.65,"FSC® FM  . Certification"
7,0.2,"for environmentally sound, socially .  acceptable and economically sustainable . forest management"
7,0.6,"Corporate . Essentials"
7,0.15,"the Faber-Castell mission . statement and identity"
7,0.5,"Faber-Castell . Charta . the code of conduct  . Faber-Castell . Social Charter . for fair employment and working conditions"
7,0.55,"2,700 ha. unspoilt nature"
7,0.45,"Brief & Concise"
7,0.05,"8"
8,0.0625,"Detailed information on the financial performance of the Faber-Castell Group . can be found at www.faber-castell.de and www.bundesanzeiger.de"
8,0.1875,". Faber-Castell Aktiengesellschaft . 90546 Stein, Deutschland"
8,0.625,". Managing Board . Daniel Rogger (CEO)  .     Gräfin Mary von Faber-Castell (Cosmetics).     André Wehrhahn (CFO).     Rolf Schifferens (Europe & North America) until 12/19.     Dr. Hans-Kurt von Werder (CTO)"
8,0.6875,". Founded in . 1761"
8,0.125,"Marketing and sales regions . Europe & North America, Asia & Pacific, Latin America"
8,0.4375,". Production sites . In 10 countries"
8,0.875,". Sales companies . In 22 countries."
8,0.375,". Sales agents  . In more than 120 countries"
8,0.5625,". Employees . Approx. 8,000 worldwide"
8,0.3125,". Group revenue 17/18 . 613 million euros"
8,0.8125,". Certificates . ISO 9001, ISO 14001 .     FSC®-FM, FSC®-CoC  .     PEFCTM  .     NATRUE"
8,0.5,". IFS HPC (household and personal care products)"
8,0.75,".  . Commitment  . Faber-Castell Social Charter.     Faber-Castell sustainable forestry projects in Brazil.     UN Global Compact.     The German Environmental Management Association (B.A.U.M.).     Bavarian Environmental Pact.     Association for Sustainability and Environmental Management (VNU).     .  .  . Foundation . Graf von Faber-Castell Children’s Fund Foundation"
8,1.0,"Faber-Castell . Social Charter"
8,0.9375,"Company Facts & Figures"
8,0.25,"9"
9,0.16666666666666669,"Faber-Castell’s mission statement. Society and the market are changing: the retail landscape is in a state of transformation with the progress of digi-. talisation. Those dynamics present opportunities for Faber-Castell. Haptic experiences are emerging as a backlash . while interest in creative abilities is growing. In 2018, Faber-Castell created its “Corporate Essentials”, a mission . statement building around its core brand values. This new statement focuses more on the core ideas of creativity . and customer experience. As a “life companion”, Faber-Castell wants to promote and enable creativity from young . to old ages and inspire its customers to experience creativity with innovative products."
9,1.0,"Corporate Essentials"
9,0.33333333333333337,"10"
9,0.5,"Our Vision"
9,0.6666666666666667,"Our Values"
9,0.8333333333333333,"Our Mission"
10,1.0,"Pinus caribaea hondurensis grows in the company's own forests in Brazil.. 11"
11,0.2,"1 Computer-aided quality"
11,0.6,"By implementing different types of certification and establishing .  management systems, Faber-Castell ensures that quality, sustainability . and social standards are maintained at a global level.. The initial certification for ISO 9001 (Quality Management) and ISO . 14001 (Environmental Management) began in 1997 and was completed . in 2011 for all production sites. All sites are audited and certified .  according to the revised standard from 2015. Cosmetics’ new North . American plant in Elgin, USA, which opened in March 2019, received . ISO certification in May 2019."
11,0.3,"All production sites producing wood-cased pencils are certified to . FSC® or PEFC™ standards. For sites which do not produce wood .  products, these two certification schemes are not relevant. All 22 .  sales companies are certified according to the FSC® Chain of Custody . standard. This means that every product can be traced from raw .  material, through all production steps, to the finished pencil in stock."
11,0.5,"Moreover, the Faber-Castell Social Charter and the associated .  compliance with social and labour standards apply to all production . and sales sites worldwide. For more information on the Social Charter, . please see the “Social Indicators” section."
11,0.4,"Faber-Castell continuously trains selected employees as internal .  auditors in order to ensure that all specifications are observed or .  implemented worldwide. These internal auditors regularly audit .  business processes according to standards."
11,0.7,"The integrated management system FABIQUS (Faber-Castell integrated . management system for quality, environment and social affairs), .  introduced globally in 1998, was modernised and optimised in Germany . in 2016 by the addition of a CAQ1 system, to manage standardised . documents and implemented processes in an optimal way. “FABIQUS 2.0” . has already been rolled out in Germany, Austria and Switzerland. . There are plans to incorporate additional global subsidiaries, starting . with Peru and Malaysia."
11,0.1,""
11,1.0,"Certifications and Management System"
11,0.9,"We are determined to  . be the best of the class  . in all products and . services."
11,0.8,"12"
12,0.08333333333333334,"Herausforderungen: Als international agierendes Unternehmen steht Faber-Castell vor der Herausforderung, national unter-. schiedliche rechtliche Anforderungen zu erfüllen, verschiedene Standards einzuhalten, Geschäftsprozesse und -strategien . aufeinander abzustimmen und trotz alledem den unterschiedlichen Kunden- und Marktanforderungen gerecht zu werden und . die Wettbewerbsfähigkeit zu erhalten. Durch die weltweit einheitlichen Zertifizierungen können wir internationale Prozesse . standardisieren und optimieren und hierdurch Kompetenzen und Ressourcen besser nutzen."
12,0.16666666666666669,"Challenges: . As a truly global player, Faber-Castell is faced with the challenge of meeting differing national legal requirements, . complying with different standards, coordinating business processes and strategies and, in spite of all this, meeting . the various customer and market demands and maintaining competitiveness. Uniform global certifications allow us . to standardise and optimise international processes and as a result make better use of competencies and resources."
12,0.25,"Note: “n.r.” = “not relevant”, which is the case for wood-related certification at non-wood production sites.."
12,0.125,"2 The plant in Budweis, Czech Republic will be included in the reporting scope for the Corporate Carbon Footprint and  . sustainability reporting from the next financial year."
12,0.04166666666666667,"3 Distribution centre"
12,0.2916666666666667,"Country, plant ISO 9001 ISO 14001 FSC® PEFC™ Social Charter"
12,0.7083333333333333,"Brazil, São Carlos Yes Yes Yes n.r. Yes"
12,0.33333333333333337,"Brazil, Prata (Plantation) Yes Yes Yes n.r. Yes"
12,0.8333333333333333,"Brazil, Manaus Yes Yes n.r. n.r. Yes"
12,0.7916666666666667,"China, Guangzhou Yes Yes Yes n.r. Yes"
12,0.75,"Colombia, Bogotá Yes Yes Yes n.r. Yes"
12,0.9166666666666667,"India, Goa Yes Yes n.r. n.r. Yes"
12,0.5416666666666666,"Indonesia, Bekasi (FCI) Yes Yes Yes Yes Yes"
12,0.39583333333333337,"Indonesia, Bekasi (FCII) Yes Yes Yes n.r. Yes"
12,0.39583333333333337,"Indonesia, Bekasi (PLI) Yes Yes n.r. n.r. Yes"
12,0.6666666666666667,"Malaysia, Selangor Yes Yes Yes n.r. Yes"
12,1.0,"Peru, Lima Yes Yes Yes n.r. Yes"
12,0.45833333333333337,"Austria, Engelhartszell Yes Yes n.r. n.r. Yes"
12,0.5,"Czech Republic, Budweis2  Yes Yes Yes Yes Yes"
12,0.875,"Germany, Stein Yes Yes Yes Yes Yes"
12,0.625,"Germany, Geroldsgrün Yes Yes n.r. n.r. Yes"
12,0.5833333333333334,"Germany, Frauenaurach3  Yes Yes Yes Yes Yes"
12,0.9583333333333333,"USA, Elgin Yes Yes n.r. n.r. Yes"
12,0.20833333333333331,"13"
13,0.16666666666666669,"Challenges: . Lower greenhouse gas emissions are essential to curb-. ing climate change and global warming. Faber-Castell, . too, is committed to continuously reducing CO2 emis-. sions. However, to be able to take corporate decisions . on  environment-related actions, it is essential to have a . comprehensive and robust record of all greenhouse gas . emissions. That said, the broader you define system . boundaries, the less reliable available data becomes and . the less impactful it can be influenced. Faber-Castell . has therefore decided to work within quite close bound-. aries and to record not only all direct and indirect .  emissions from Scopes 1 and 2, but also the movement . of goods within the Group and all business travel. With .  respect to the movement of goods, it should be noted . that the choice of transport method (air vs. land freight) . is often made by the customer and Faber-Castell cannot . always influence this."
13,0.33333333333333337,"Faber-Castell is a climate protector. Faber-Castell’s pine plantations in Brazil, originally . planted more than 30 years ago, make a positive .  contribution to climate protection. As they grow, they . absorb CO2 from the atmosphere and bind carbon.  . The CO2 bound in this way offsets the global emissions . of Faber-Castell’s production facilities."
13,0.08333333333333334,""
13,0.41666666666666663,"Scope 1: Direct GHG emissions . Scope 1 represents all emissions created by the company, . including emissions from production processes, .  emissions from transport vehicles such as forklifts and . the emissions resulting from captive energy production. . Following a rise in the 2016/17 financial year, Scope 1 . emissions have fallen slightly to 6,050 t CO2e and thus . account for only one eighth of total emissions..  .  . Scope 2: Indirect GHG emissions from  . purchased energy. Scope 2 energy consumption, including purchases of . energy and heating, has fallen by 13 percent and total . carbon emissions by as much as 17 percent. This trend . was mainly caused by a higher share of electricity . from renewable sources (increase from 61 percent in . 2016/17 to 63 percent in 2017/18). After Austria, our . largest plant in Brazil has now also purchased 100 .  percent of its electricity from renewable energy sources. . Furthermore, Faber-Castell has committed itself to .  further increase the share of renewable energies used."
13,0.25,"Scope 3: Other indirect GHG emissions . Scope 3 covers emissions that can only be indirectly .  attributed to the company. A distinction is made between . business travel and freight transport. The latter remains . the main factor within Scope 3. After rising continuously . in recent years, indirect emissions decreased significantly . by 26 percent in the 2017/18 financial year. Brazil’s 66 . percent reduction in international air freight compared  . to the previous year is the main reason for this fall in . emissions."
13,0.5833333333333334,"Scope Unit 2014 / 15 2015 / 16 2016 / 17 2017 / 18"
13,0.9166666666666667,"Scope 1. t CO2e. 5,354. 6,020. 6,770. 6,050"
13,0.75,"Scope 2 t CO2e. 32,027 36,337 34,286 27,742"
13,0.6666666666666667,"Scope 3 t CO2e. 13,115 20,072 23,163 13,663"
13,0.8333333333333333,"Total. t CO2e. 50,496. 62,428. 64,087. 47,454"
13,1.0,"The Faber-Castell Group’s Greenhouse Gas Emissions"
13,0.5,"14"
14,0.6785714285714286,"Total Faber-Castell . emissions by origin"
14,0.5714285714285715,"58,0 %"
14,0.5357142857142857,"22,0 %"
14,0.5,"6,0 %"
14,0.4642857142857143,"4,0 %"
14,0.39285714285714285,"7,0 %"
14,0.42857142857142855,"1,0 %"
14,0.75,"CO2e emissions by country"
14,0.9285714285714286,"Germany Austria Brazil Peru Colombia Indonesia India Malaysia China"
14,0.8571428571428571,"9,8. 11,0. 11,0. 10,5"
14,0.03571428571428572,"1,7 1,7. 1,6. 1,7"
14,1.0,"15,8. 25,1. 27,0. 13,1"
14,0.14285714285714288,"6,1. 6,2. 5,9. 6,2"
14,0.07142857142857144,"0,3. 0,4. 0,3 0,3"
14,0.9642857142857143,"8,3. 8,7. 9,4. 7,2"
14,0.6071428571428572,"1,5. 1,4. 1,0. 1,8"
14,0.17857142857142858,"4,2. 4,7. 4,5. 4,4"
14,0.7857142857142857,"2,7. 3,3. 3,4. 2,2"
14,0.8928571428571429,"2014/15 2015/16 2016/17 2017/18"
14,0.7142857142857143,"Overall trend. Since 2011, the greenhouse gas emissions of all Faber-Castell production sites, including their transport flows, . have been systematically recorded in accordance with the Greenhouse Gas Protocol (GHG Protocol)4. Total carbon . emissions dropped significantly by 26 percent in the 17/18 financial year, after years of growth. This is due to a . slight decline in production, higher demand for electricity from renewable sources and less use of air freight.  . The Faber-Castell Group’s largest site accounts for the highest share of CO2 emissions: Brazil (28 percent compared . to 42 percent in the prior year), closely followed by Germany (22 percent vs. 17 percent in 2017/18 financial year). . Indirect energy consumption, i.e. purchased energy, has the greatest impact on total emissions at 58 percent, while . freight transport accounts for 22 percent."
14,0.10714285714285714,"4 The Greenhouse Gas Protocol (GHG) is commonly used accounting and reporting standard for quantifying greenhouse gas emissions"
14,0.21428571428571427,"Indirect energy use"
14,0.28571428571428575,"Transport of goods"
14,0.35714285714285715,"Direct energy use . (non-renewable)"
14,0.25,"Business travel"
14,0.32142857142857145,"Direct Process Emissions"
14,0.6428571428571429,"Direct energy use . (renewable)"
14,0.8214285714285714,"15"
15,1.0,"Production of pencil slats in São Carlos"
17,0.5882352941176471,"GRI Raw materials Unit. FY  . 2014 / 15. FY . 2015 / 16. FY  . 2016 / 17 . FY  . 2017 / 18 . Δ 2016 / 17  . 2017 / 18"
17,0.029411764705882356,"301"
17,0.411764705882353,"Wood (slats). t  18,751   21,095   22,898   17,850  -22 %"
17,0.23529411764705885,"Plastics (conventional) t  7,272   6,878   8,016  9,932  24 %"
17,0.32352941176470584,"Plastics (recycled) t  not queried not queried  3   3  0 %"
17,0.9705882352941176,"Clay t  294   198   208   157  -24 %"
17,0.8823529411764706,"Graphite t  580   527   565   413  -27 %"
17,0.7647058823529411,"Kaolin t  3,908   4,493   5,360   3,686  -31 %"
17,0.9411764705882354,"Water-based varnish t 62 76 89 82 -8 %"
17,0.29411764705882354,"Varnish with organic solvent t 1,083 1,057 1,125 872 -22 %"
17,0.5,"Paper packaging t  6,623   7,268   8,438   9,077  8 %"
17,0.4411764705882353,"Plastic packaging t  1,793   2,151   2,120   1,959  -8 %"
17,0.5588235294117647,"Packaging total t  8,416   9,419   10,557   11,036  5 %"
17,0.11764705882352942,"Input"
17,0.676470588235294,"GRI Water Unit. FY  . 2014 / 15. FY . 2015 / 16. FY  . 2016 / 17 . FY  . 2017 / 18 . Δ 2016 / 17 . 2017 / 18"
17,0.6470588235294117,"303. Water total. m3. 323,773 340,196 352,140 307,398. 13 %"
17,0.38235294117647056,"GRI Non-renewable energy  Unit. FY  . 2014 / 15. FY . 2015 / 16. FY  . 2016 / 17 . FY  . 2017 / 18 . Δ 2016 / 17  . 2017 / 18"
17,0.07352941176470588,"302"
17,0.6176470588235294,"Natural gas. MWh  9,430   8,671   9,311   9,711  4 %"
17,0.823529411764706,"LPG MWh  950   1,311   1,863   1,048  -44 %"
17,0.7941176470588235,"Diesel MWh  1,574   1,470   1,629   1,650  1 %"
17,0.7058823529411765,"Petrol MWh  1,264   1,378   1,380   1,132  -18 %"
17,0.7352941176470589,"Heating oil MWh  848   1,316   357   132  -63 %"
17,0.2647058823529412,"Total non-renewable energy MWh 14,066 14,146 14,541 13,673 -6 %"
17,0.4705882352941177,"GRI Renewable energy Unit. FY  . 2014 / 15. FY . 2015 / 16. FY  . 2016 / 17 . FY  . 2017 / 18 . Δ 2016 / 17  . 2017 / 18"
17,0.07352941176470588,"302"
17,0.17647058823529413,"Energy (hydroelectric generators). MWh  1,780   1,983   1,587   1,444  -9 %"
17,0.9117647058823529,"Bioethanol MWh  54   57   33   40  20 %"
17,0.8529411764705883,"Biodiesel MWh  53   108   68   189  176 %"
17,0.35294117647058826,"Biomass MWh  130,527   171,531   183,595   126,844  -31 %"
17,0.5294117647058824,"Wood pellets MWh  2,593   2,656   2,635   3,018  15 %"
17,0.2058823529411765,"Total renewable energy MWh  135,006   176,335   187,919   131,535  -30 %"
17,1.0,"Input/Output Balance of Production Sites"
17,0.14705882352941177,"18"
18,0.125,"Input"
18,0.7083333333333333,"GRI Electricity Unit. FY  . 2014 / 15. FY . 2015 / 16. FY  . 2016 / 17 . FY  . 2017 / 18 . Δ 2016 / 17  . 2017 / 18"
18,0.04166666666666667,"302"
18,0.625,"Renewable sources. MWh 37,412 41,615 45,682 40,849 -11 %"
18,0.5416666666666666,"Non-renewable sources MWh 20,709 30,980 25,579 21,347 -17 %"
18,1.0,"Mixed MWh 9,128 1,724 3,149 2,756 -12 %"
18,0.6666666666666667,"Electricity total MWh 67,249 74,318 74,410 64,952 -13 %"
18,0.9583333333333333,"District heating MWh  431   437   499   542  9 %"
18,0.16666666666666669,"Output"
18,0.75,"Products Unit. FY  . 2014 / 15. FY . 2015 / 16. FY  . 2016 / 17 . FY  . 2017 / 18 . Δ 2016 / 17  . 2017 / 18"
18,0.41666666666666663,"Wood-cased pencils. Mio. pcs.  2,482   2,728   3,142   2,211  -30 %"
18,0.5833333333333334,"Ink writing implements, markers,  . rubbers and writing accessories. Mio. pcs.  1,438   1,304   1,055   1,083  3 %"
18,0.5,"Other products Mio. pcs.. not queried.  1,383   359   356  -1 %"
18,0.25,"Ink produced Liter / kg  988,460 L  1,284,473 L  794,956 kg   937,702  18 %"
18,0.2916666666666667,"Total writing instruments Mio. pcs.  3,919   4,033   4,198   3,294  -15 %"
18,0.33333333333333337,"Total products (excluding ink) Mio. pcs. 3,919 5,416 4,557 3,650 -14 %"
18,0.8333333333333333,"GRI Effluent Unit. FY  . 2014 / 15. FY . 2015 / 16. FY  . 2016 / 17 . FY  . 2017 / 18 . Δ 2016 / 17  . 2017 / 18"
18,0.875,"306. Effluent. m3. 204,298 222,681 225,107 179,011 -20 %"
18,0.7916666666666667,"GRI Emissions Unit. FY  . 2014 / 15. FY . 2015 / 16. FY  . 2016 / 17 . FY  . 2017 / 18 . Δ 2016 / 17 . 2017 / 18"
18,0.08333333333333334,"305"
18,0.9166666666666667,"VOC emissions from varnish. t 171 194 213 143 -33 %"
18,0.45833333333333337,"Site boundary daytime average noise level dB(A) 62 63 65 78 20 %"
18,0.375,"Site boundary nighttime average noise level dB(A). 58. 58 60 64 7 %"
18,0.20833333333333331,"19"
19,0.6046511627906976,"Output"
19,0.7209302325581395,"GRI CO2-Emissions Unit. FY . 2014 / 15. FY . 2015 / 16. FY . 2016 / 17 . FY . 2017 / 18. Δ 2016 / 17 . 2017 / 18"
19,0.32558139534883723,"305"
19,0.9302325581395349,"Scope 1 . t CO2e 5,354 6,020 6,770 6,050 -11 %"
19,0.8837209302325582,"Scope 2. t CO2e 32,027 36,337 34,286 27,742 -19 %"
19,0.8604651162790699,"Scope 3. t CO2e. 13,115. 20,072 23,163 13,663 -41 %"
19,0.8372093023255814,"Total CO2e t CO2e 50,496 62,429 64,219 47,454 -26 %"
19,0.7906976744186046,"GRI Waste Unit. FY . 2014 / 15. FY . 2015 / 16. FY . 2016 / 17 . FY . 2017 / 18 . Δ 2016 / 17 . 2017 / 18"
19,0.46511627906976744,"306"
19,0.813953488372093,"Hazardous waste. t  650   688   726   630  -13 %"
19,0.6744186046511628,"Domestic waste t  7,058   6,490   8,448   5,423  -36 %"
19,0.7441860465116279,"Total waste t  7,708   7,178   9,174   6,054  -34 %"
19,0.06976744186046512,"Non-renewable"
19,0.2558139534883721,"Scope 1 – Amount / share of self-produced energy"
19,0.3023255813953488,"2014 / 15 2015 / 16 2016 / 17 2017 / 18"
19,0.48837209302325585,"2014 / 15 2015 / 16 2016 / 17 2017 / 18"
19,0.19767441860465115,"Renewable"
19,0.11627906976744186,"149,072"
19,0.7674418604651163,"190,481. 202,460"
19,0.3953488372093023,"9 %"
19,0.9534883720930233,"7 %. 7 %"
19,0.36046511627906974,"91 %"
19,0.5232558139534883,"93 %"
19,0.5232558139534883,"93 %"
19,0.19767441860465115,"Renewable"
19,0.09302325581395349,"Non-renewable"
19,0.27906976744186046,"Scope 2 – Amount / share of purchased energy"
19,0.023255813953488372,"67,249"
19,0.6511627906976745,"74,318. 74,410"
19,1.0,"56 %. 56 %. 61 %"
19,0.6976744186046511,"31 % 42 % 36 %"
19,0.9069767441860465,"14 % Mix. 2 % 4 %"
19,0.16279069767441862,"145,207"
19,0.4186046511627907,"9 %"
19,0.36046511627906974,"91 %"
19,0.23255813953488372,"-28 %"
19,0.13953488372093023,"64,952"
19,0.5813953488372092,"63 %"
19,0.5581395348837209,"33 %"
19,0.4418604651162791,"4 %"
19,0.046511627906976744,"-13 %"
19,0.9767441860465117,"Input/Output Balance of Production Sites"
19,0.627906976744186,"20"
20,0.33333333333333337,"Purchased raw materials and manufactured products. The declining trend in colouring book sales has led to a . drop in demand for coloured pencils in the 2017/18 financial . year (30 percent vs. prior year). The consumption of raw . materials to produce wood-cased pencils, such as wood, . clay, graphite, kaolin or paint, fell in line with this trend. . By contrast, the production of ink pens, markers and other . pens with plastic barrel increased by almost three percent. . Since the Faber-Castell Group strives to continuously .  reduce the use of plastic, the company is researching alter-. natives to plastic for packaging and product materials. . Textliner and the Ecco-Pigment, for instance, are already . predominantly made of recycled plastic, and highlighters . are refillable, which helps to reduce waste. The alternatives . to plastic currently being researched are subject to stringent . quality standards: they must equally well protect the .  pencils from drying out and, for example, maintain their . function and stability even in hot, tropical climates"
20,0.6666666666666667,". Non-renewable energy. Following slight increases in the past, the total amount . of direct, non-renewable energy fell by six percent in the . 2017/18 financial year. This is due to lower demand for .  liquefied petroleum gas (-44 percent), which is mainly . needed for the forklift trucks in the Brazilian sawmill. . Furthermore, heating oil demand was reduced by further . 63 percent to 132 MWh after a 73 percent reduction during . 2016/17 financial year. The decisive factor here is the .  significant reduction of 83 percent in heating oil demand . in Germany. Some heating oil has been replaced by natural . gas, which also has a positive effect on the CO2 balance. . The mild winter in Germany in 2016/17 also contributed  . to a lower demand for heating oil."
20,0.4444444444444444,"Renewable energy. In the 2017/18, Faber-Castell generated 91 percent of the .  required energy from renewable energy sources. One main . driver for this is the high amount of energy that is generated . from industrial wood residues from the production of slats . and pencils in our wood-processing plants. In addition, .  hydropower from the neighbouring river is used to generate . electricity at the Stein site. The 176 percent increase  . in biodiesel can be attributed to better data collection in . Indonesia.. Overall, the consumption of direct renewable energies  . fell by 30 percent due to the reduced use of biomass in . Brazil. The Faber-Castell Group generates more than 82 . percent of its required thermal and electrical energy from . renewable sources. At our largest production site in Brazil . and at our plant in Austria, energy demand is covered .  entirely by renewable resources. Germany has concluded  . a green electricity contract for 2020 and will in future .  obtain 100 percent of its electricity from hydropower."
20,0.1111111111111111,""
20,0.5555555555555556,"Article: Hydropower at the Stein site. A Kaplan turbine has been generating electricity . from hydropower at the Stein site since 1956. In 2014 . the turbine was completely overhauled and a new .  generator and a new gearbox installed. Using an . electrical sensor, the turbine’s adjustable guide vanes . and rotor blades automatically adjust to the water .  level of the Rednitz river. Up to 12,000 litres of water . pass through the turbine every second. Its output . ranges between 50 and 280 kW depending on the . water level. This means up to two million kWh of . electricity can be generated per year. In the 2017/18 . financial year, the hydropower turbine covered . around 15 percent of the total electricity consumption . of the town of Stein."
20,0.7777777777777777,"“The decision we took over 60 years ago to use .  hydropower to generate sustainable energy has had a . groundbreaking effect on our current environmental . commitment at the site,” says Oskar Helmbrecht, . Head of Technical Engineering. “We continue to . give priority to modernising existing plants and .  optimising them with a view to reducing their envi-. ronmental impact.”"
20,1.0,"Notes on the input/output balance (page 18–20)"
20,0.8888888888888888,"21"
20,0.2222222222222222,"Exterior view of the pencil lead factory in Stein, .  hydroelectric power plant in the Rednitz river"
21,0.375,"Purchased energy. In the 2017/18 financial year, Faber-Castell purchased . 13 percent less electricity than in the previous year. A . total of 63 percent of this came from renewable sources. . Austria and Brazil have switched over to purchasing . entirely green electricity. In the long term, the share of . electricity from renewable sources is set to be in-. creased further. In total, the company covered 31 percent . of its global energy consumption through purchased . energy."
21,0.5,"Water and waste water. The amount of water used by our production sites . declined by 13 percent compared with the 2016/17 finan-. cial year. This also allowed us to reduce the amount of . waste water (-20 percent). Each site has its own waste . water treatment system that meets national and local . requirements."
21,0.875,". Emissions. Noise emissions are always within the legal requirements . and are measured regularly. If certain limits laid  . down in the respective national legislation are exceeded, . appropriate improvement measures are initiated."
21,0.75,"Waste. The total volume of waste in 2017/18 fell by 34 percent . compared with the previous year. During the 2016/17 . financial year, the construction of water tanks at the . main plant in Stein had required the excavation of . earth and caused a corresponding 28 percent increase . in non-hazardous waste.   ."
21,0.25,"Challenges. The biggest potential for improvements in the company’s . input/output balance lies in the materials used and energy . purchased. The self-imposed standard of using only .  certified wood with a focus on FSC® to produce wood-. cased pencils ensures the wood originates from sustaina-. ble sources and complies with legal requirements such . as the EU Timber Regulation. . As mentioned before, the use of virgin plastic as a product . component and as a packaging material is currently be-. ing reviewed. The Faber-Castell Group aims to continu-. ously reduce the use of plastic and to increase the share . of alternative materials, for instance fibre-based (paper) . packaging. All initiatives are of course subject to high . quality standards: they must equally well protect our . products from drying out and, for example, maintain"
21,0.125,"their function and stability even in hot, tropical climates.. Purchased electricity, where possible and available, . should come from renewable sources despite the additional . costs. Electricity contracts, some of which have long . terms, permit only a gradual conversion. . Another topic that Faber-Castell intends to examine in . the next few years is the incorporation of electromobility . into the existing vehicle fleet."
21,1.0,"Notes on the input/output balance (page 18–20)"
21,0.625,"22"
22,1.0,"23"
23,0.3846153846153846,"In order to assess the environmental impact of material . and energy consumption independently of changes in . production and demand, such consumption is linked to . a functional unit (production of one million writing .  instruments)."
23,0.15384615384615385,"In 2017/18, waste water intensity has been reduced by . one percent and CO2 emissions by eight percent. At  . 18 percent, the amount of waste per million writing .  instruments has fallen significantly. The reason for the . previous increase was the construction of a water tank . at the Stein site (Germany), whose excavated earth . caused waste quantities to rise. If we consider direct . energy used from non-renewable and renewable sources . in combination with energy purchased, the intensity . decreases by five percent. This is because less direct . energy was produced from renewable energy sources. . In the long term, Faber-Castell intends to counter  . the slight increase in plastic packaging with a global . changeover to fibre-based (paper) packaging."
