page,priority,content
4,0.14285714285714288,"3.1  GOVERNANCE  .........................................................................................................................................................................................................40. 3.2  ETHICS & COMPLIANCE  ..................................................................................................................................................................................43. 3.3  ANTI-CORRUPTION  ............................................................................................................................................................................................44. 3.4  GRIEVANCE MECHANISM  .............................................................................................................................................................................45"
4,0.6190476190476191,"GOVERNANCE AND ETHICS"
4,0.9047619047619048,"3"
4,0.09523809523809523,"4.1  EMPLOYMENT ............................................................................................................................................................................................................ 48. 4.2  INDUSTRIAL RELATIONS ................................................................................................................................................................................ 49. 4.3  DIVERSITY ...................................................................................................................................................................................................................... 49. 4.4  HUMAN CAPITAL DEVELOPMENT  ......................................................................................................................................................50"
4,0.8095238095238095,"PEOPLE AT THE CENTER . 4"
4,0.19047619047619047,"5.1  R&D AND TECHNOLOGICAL INNOVATION ..................................................................................................................................56. 5.2  DIGITAL INNOVATION..........................................................................................................................................................................................62. 5.3  KNOW-HOW MANAGEMENT ...................................................................................................................................................................... 66"
4,0.5714285714285715,"TECHNOLOGY, DEVELOPMENT, INNOVATION AND R&D"
4,0.9523809523809524,"5"
4,0.2380952380952381,"6.1  ECONOMIC DEVELOPMENT .........................................................................................................................................................................72. 6.2  LOCAL COMMUNITIES AND LOCAL ECONOMIC DEVELOPMENT ......................................................................73. 6.3  RESPONSIBLE SUPPLY CHAIN .................................................................................................................................................................80"
4,0.4761904761904762,"CREATING SUSTAINABLE VALUE"
4,1.0,"6"
4,0.047619047619047616,"7.1  HSE CULTURE .............................................................................................................................................................................................................86. 7.2  HUMAN RIGHTS .........................................................................................................................................................................................................91. 7.3  ENVIRONMENT..........................................................................................................................................................................................................93 . 7.4  HEALTH AND SAFETY ...................................................................................................................................................................................... 96"
4,0.7619047619047619,"THE POSITIVENESS OF HSE . 7"
5,0.09090909090909091,"4. CREATING VALUE"
5,1.0,"LETTER FROM THE CHAIRMAN"
5,0.7272727272727273,"Fabrizio Di Amato  . Maire Tecnimont Chairman and Major Shareholder"
5,0.8181818181818181,"“WE WANT TO RIDE THIS . TRANSFORMATIVE PHASE . USING MORE AND MORE . SUSTAINABILITY AS A . STRATEGIC LEVER TO DRIVE . OUR BUSINESS TODAY”"
5,0.9090909090909091,"“INCREASING THE . LOCAL CONTENT OF . OUR OPERATIONS,  . AS A TRIGGER . FOR VIRTUOUS . DEVELOPMENT . CYCLES”"
5,0.18181818181818182,"Dear Stakeholders,"
5,0.5454545454545454,"The extraordinary times we are living through push us every day  . to find new ways to reposition ourselves in a global economy  . focused on sustainability. We are leveraging our consolidated  . expertise of a world-scale, technology-driven engineering and . contracting company to open our long-term vision of a new . low-carbon economy. With this in mind, our multiple role as . technologists, contractors and entrepreneurs can work as an . accelerating factor for a concrete energy transition. We want . to ride this transformative phase using more and more sus-. tainability as a strategic lever to drive our business today. . That’s the new role for companies in such a challenging lan-. dascape and that’s why an entrepreneurial attitude is . needed."
5,0.6363636363636364,"The private sector has a pivotal role to play in leading changes, . both in mindset and in economic dynamics. We need entrepre-. neurs to re-invent the economy."
5,0.36363636363636365,"We have to act locally and globally. In each place where we . work, we continue to focus on our responsible corporate citi-. zenship through our typical approach of increasing the local . content of our operations, as a trigger for virtuous develop-. ment cycles. Globally, we work through joint platforms to . make our actions more powerful. The 17 Sustainable Develop-. ment Goals and the 10 principles underlying the UN Global . Compact become a shared vocabulary between internation-. al bodies, the private sector, communities and public opinion, . for talking about common responsibility and a common future."
5,0.2727272727272727,"In order to achieve this epochal change ahead of us, a new  . culture and a new education are needed. We are multiplying our . efforts to support the young generations of students who will be . the technical managers of the Green New Deal of tomorrow."
5,0.45454545454545453,"We want to think outside the box. Our constant interaction with . universities, research centers and innovation hubs, thanks to inno-. vative programs of open innovation and digitalization, allow us . that peripheral view needed to make this change happen. We are . committed to progressing down this path with all those who  . share our commitment."
6,0.14285714285714288,"5. 2019 SUSTAINABILITY REPORT"
6,1.0,"LETTER FROM THE CEO"
6,0.28571428571428575,"Dear Stakeholders,"
6,0.42857142857142855,"2019 was the end of a very intense decade for sustainability  . globally. Many changes have taken place in the last 10 years, both . in terms of greater awareness of public opinion and of visible  . effects deriving from an uncontrolled use of natural resources, . from irresponsible production systems and from changes in . the consumption of industrial products. The global changes, . occurring particularly and to an unprecedented extent in  . natural phenomena, have woken everyone up, at all levels, . urging them to find new solutions for a form of economic de-. velopment for today that doesn’t threaten the environment . and social equality tomorrow. In the last decade our role as an in-. dustrial player in the hydrocarbon sector gradually changed. We . have kept working in our core business as a market leader with . excellent financial performance, proven once again in 2019 with . revenues of 3.3 billion euro. But at the same time, we strive to find . new ways to meet the unstoppable transition toward a different . energy mix and the search for new feedstocks to be processed at . industrial level. Our long experience and respected expertise . in hydrocarbon processing gave us the keys to open new . doors. The Green Acceleration Project set up by our Group is . our way to move further through this changing phase and step . into the fourth industrial revolution, with our focus on industri-. alizing sustainability. This isn’t a white paper, starting from . scratch. We are leveraging our solid expertise in building large . plants and our technological aptitude, in order to speed up . innovation when working on the frontiers of green chemistry, . circular economy and industrial carbon footprint reduction. . Our long-term commitment to a lower environmental impact, . led us at the end of 2019 to issue an ESG-linked Schuldschein . loan, a concrete pledge to achieve the Group’s CO2 emission . reduction targets. The financial community has become more and . more demanding, clients need urgent technical solutions to cut . the environmental impact of their products, stakeholders are more . aware and active than ever, and we are ready to contribute to this . new industrial era by taking our passion for “joining the dots” even . further. Innovation does not mean discovering new solutions; it . means joining existing solutions in new ways to serve new needs. . This is at the heart of the only possible and realistic energy transi-. tion. The next decade, leading up to 2030, will be crucial. Our . Group has set the Sustainable Development Goals as its compass . in reaching that milestone, convinced that only joint action, at a . global level, can really make positive change happen, and even . more convinced that, as an industrial player, our Group has a . greater responsibility to make those changes possible by unleash-. ing the potential of our expertise."
6,0.5714285714285715,"Pierroberto Folgiero . Maire Tecnimont CEO and COO"
6,0.7142857142857143,"“OUR LONG EXPERIENCE AND . RESPECTED EXPERTISE IN . HYDROCARBON PROCESSING . GAVE US THE KEYS TO OPEN  . NEW DOORS”"
6,0.8571428571428571,"“INNOVATION . DOES NOT MEAN . DISCOVERING NEW . SOLUTIONS; IT . MEANS JOINING . EXISTING . SOLUTIONS IN . NEW WAYS TO . SERVE NEW . NEEDS”"
7,0.07142857142857144,"6. CREATING VALUE"
7,1.0,"2019 OUR SUSTAINABILITY EVENTS"
7,0.9285714285714286,"JAN MAR JUN"
7,0.5,"Maire Tecnimont  . confirms its rating  . in the  CARBON  .  DISCLOSURE PROJECT ."
7,0.7142857142857143,"FEB"
7,0.21428571428571427,"ZERO WASTE  in Milan:  . where even food is “circular”."
7,0.7857142857142857,"APR"
7,0.8571428571428571,"ZERO . WASTE"
7,0.35714285714285715,"“PATRIMONIO D’INGEGNO  .  - INTELLECTUAL HERITAGE”  . Maire Tecnimont presents  . its vast archive of projects . that have marked the . development of Italy."
7,0.28571428571428575,"Partner of L’Altra Napoli  . Onlus:  “THE GLASS HOUSE”   . space for socialising."
7,0.5714285714285715,"Step up and make  . sustainability happen: the  . Group gets more and more  . involved in the  UN GLOBAL  .  COMPACT ."
7,0.42857142857142855,"Opening of  MYREPLAST  .  PLASTIC WASTE UPCYCLING   . plant in Brescia (Italy)."
7,0.14285714285714288,"With the cooperation of Treedom the Group has  . already planted 1,900 fruit trees in five developing . countries and contributed, not only to the absorption . of GHG gases, but also gave new opportunities of . economic development to the local farmers taking . care and picking fruit in our corporate forest."
7,0.6428571428571429,"IN 5 COUNTRIES WITH  .  OUR CORPORATE FOREST"
8,0.1,"7. 2019 SUSTAINABILITY REPORT"
8,0.7,"JUL"
8,0.4,"Maire Tecnimont  . at the  CSR AND SOCIAL  .  INNOVATION EXHIBITION ."
8,0.9,"OCT"
8,0.3,"Maire Tecnimont  . confirms its commitment  . to sustainability by  . finalizing an  ESG-LINKED  .  SCHULDSCHEIN LOAN ."
8,0.8,"DEC"
8,0.5,"Partner of  MIND  for an open  . innovation center in green  . technologies."
8,0.2,"The  GREEN TECHNOLOGY  .  EXPO “ECOMONDO”  hosted  . five workshops on the future  . of Energy Transition."
8,1.0,"NOV"
8,0.6,"SAFETHINK : the new group . HSE brand & communication . campaign."
9,0.125,"CREATING VALUE. 8"
9,1.0,"IN EVIDENCE"
9,0.75,"We want to be a world class  . technology-driven contractor  . operating in the Engineering,  . Procurement and Construction sector."
9,0.375,"Our key factors are competence, . entrepreneurship and adaptiveness."
9,0.625,"We have long roots  . and distinctive competences and  . technologies in the hydrocarbon  . processing sector namely  . petrochemicals, oil&gas refining  . and fertilizers industries."
9,0.5,"We aim at accelerating  . the world energy transition  . towards sustainable development  . and a circular economy approach,  . having a wide range of services  . end to end in the value chain."
9,0.25,"We focus on the chemical processing  . of conventional and renewable  . natural resources into energy and  . advanced products for manufacturing."
9,0.875,"VISION .  MISSION"
10,0.125,"9. 2019 SUSTAINABILITY REPORT"
10,1.0,"GROUP HIGHLIGHTS 2019"
10,0.03125,"1 Referred to 20 projects that best represent the business of the Group both in terms of progress and as a type of product and technology (Ref. to par. 6.2)."
10,0.09375,"2 Including ~3,000 professionals in electrical and instrumental division.  3 Referred to Hydrocarbons Business Unit."
10,0.875,"~45. COUNTRIES. WHERE MAIRE  . TECNIMONT OPERATES. 2011"
10,0.15625,"OFFICIALLY JOINED THE. UNITED NATIONS  . GLOBAL COMPACT"
10,0.8125,"105 mn . HRS WORKED . ON SITE. 2.7 mn. HRS OF TRAINING . (INCL. HSE AND SUB-CONTRACTORS)"
10,0.375,"€2.1 bn. TOT GOODS  . AND SERVICES. ORDERED IN THE YEAR"
10,0.84375,"26,000+. SUPPLIERS"
10,0.5,"GOODS AND SERVICES. PURCHASED LOCALLY1. 52%"
10,0.59375,"REVENUES. €3.3 bn"
10,0.6875,"BACKLOG. €6.4 bn"
10,0.53125,"ORDER INTAKE. €3.2 bn"
10,0.5625,"1,492. PATENTS"
10,0.28125,"B RATING CDP. (CARBON  . DISCLOSURE PROJECT)"
10,0.3125,"218,933 t. EMISSIONS CO2EQ . (SCOPE 1 + SCOPE 2)"
10,0.21875,"LTIF ON SITE3"
10,0.625,"(LOST TIME INJURY FREQ.). 0.096"
10,0.9375,"5"
10,0.25,"INNOVATION . CENTERS"
10,0.90625,"57"
10,0.1875,"INNOVATION. PROJECTS"
10,0.71875,"3,154. ENGINEERING DEGREE"
10,0.78125,"NATIONALITIES. 79"
10,0.65625,"1,249. WOMEN"
10,0.96875,"TRAINING .  FINANCIALS"
10,0.40625,"SUPPLY CHAIN"
10,0.46875,"TECHNOLOGY"
10,0.34375,"HSE"
10,0.4375,"PEOPLE"
10,0.75,"6,347. EMPLOYEES. ~9,300 . EMPLOYEES AND . PROFESSIONALS2"
10,0.0625,"OUT OF WHICH"
11,0.9047619047619048,"45. COUNTRIES. 50+. COMPANIES"
11,0.8571428571428571,"~58. MAIN . PROJECTS4"
11,0.8095238095238095,"~9,300. EMPLOYEES & . PROFESSIONALS5"
11,0.7142857142857143,"ENGINEERING  . & CONSTRUCTION. TECHNOLOGY . & LICENSING"
11,0.5238095238095238,"ENERGY TRANSITION ENABLERS"
11,0.6190476190476191,"ENERGY BUSINESS. DEVELOPMENT  . & VENTURES"
11,0.2380952380952381,"Main offices  . and engineering centres"
11,0.14285714285714288,"Headquarters"
11,0.047619047619047616,"Subsidiaries, branch  . and representative offices"
11,0.38095238095238093,"10. CREATING VALUE"
11,1.0,"OUR CORPORATE . IDENTITY"
11,0.9523809523809524,"INDUSTRY .  BUSINESS MODEL"
11,0.28571428571428575,"on picture"
11,0.33333333333333337,"Milan aerial view"
11,0.6666666666666667,"PETROCHEMICALS"
11,0.42857142857142855,"FERTILIZERS"
11,0.7619047619047619,"POWER"
11,0.4761904761904762,"OIL&GAS REFINING"
11,0.5714285714285715,"RENEWABLES & . GREEN CHEMISTRY"
11,0.19047619047619047,"4 Referred to ongoing projects above €1 Mn Value, excluding Licensing, Maintenance and Intercompany Projects."
11,0.09523809523809523,"5 Including ~3,000 professionals in electrical and instrumental division."
12,0.06666666666666667,"11. 2019 SUSTAINABILITY REPORT"
12,0.13333333333333333,"Maire Tecnimont is a leader in the natu-. ral resources processing industry with . advanced technological and executive . skills. We are also a leader in plant engi-. neering in oil & gas downstream, petro-. chemicals, fertilizers and power. We are . working to provide solutions for the en-. ergy transition and green chemistry,  . to meet our clients’ expectations of . decarbonization."
12,0.4666666666666666,"We are a technology-driven player . working to convert of natural resources . into energy, innovative and sustainable . materials thanks to our highly techno-. logical DNA and position at the cross-. roads between the energy and the man-. ufacturing industries."
12,0.4,"Our technological roots go back to the . pioneers of the hydrocarbon chemical . engineering industry. On these strong . bases, we have founded an agile, flexi-. ble and international business model . that offers continuous technological . and execution innovations ready to be . developed for the energy transition and . decarbonization."
12,0.2,"Our three pillars of decarbonization are . based on mitigating the environmental . impact of the oil & gas industry, recy-. cling plastic and developing additives . or oil substitutes for fuels or plastics . from renewable sources."
12,0.33333333333333337,"We offer services including licensing, . engineering, procurement of materials . and equipment and construction super-. vision, making available our project . management expertise. Our execution . strategy is based on a world-class HSE . performance, significantly higher than . the industry benchmark."
12,0.5333333333333333,"Maire Tecnimont has expertise in the . design and engineering of power plants. . We deliver large-scale renewable ener-. gy plants to generate power from wind, . solar and biomass."
12,0.26666666666666666,"We leverage a distinctive technolo-. gy-driven model for project develop-. ment, enabling us to get involved early . in clients’ investment initiatives."
12,0.8,". –. GROUP ECONOMIC, . FINANCIAL AND . BALANCE SHEET . PERFORMANCE"
12,0.6666666666666667,". –. INVESTOR . INFORMATION"
12,0.8666666666666667,". –. OUR THREE SOULS:  . WHO WE ARE,  . WHAT WE DO"
12,0.6,". –. MARKET LEADERSHIP"
12,0.7333333333333333,". –. PARTNERSHIP FOR . DEVELOPMENT"
12,0.9333333333333332,"CONTENTS"
12,1.0,"1"
13,0.2058823529411765,"12"
13,0.5588235294117647,"OUR CORPORATE IDENTITY. 1"
13,0.5294117647058824,"CREATING VALUE"
13,1.0,"1.1 GROUP ECONOMIC,  . FINANCIAL AND BALANCE SHEET . PERFORMANCE"
13,0.676470588235294,"THE MAIRE TECNIMONT GROUP 2019 KEY ECONOMIC, FINANCIAL  .  AND BALANCE SHEET HIGHLIGHTS (COMPARED TO 2018) ARE REPORTED BELOW:"
13,0.6470588235294117,"(in Euro thousand). DECEMBER 2019 % DECEMBER 2018 % CHANGE %"
13,0.9705882352941176,"Revenues 3,338,364 3,646,612 (8.5%)"
13,0.7647058823529411,"Business Profit * 316,988 9.5% 284,111 7.8% 11.6%"
13,0.8823529411764706,"EBITDA ** 235,592 7.1% 205,723 5.6% 14.5%"
13,0.9411764705882354,"EBIT 188,902 5.7% 185,512 5.1% 1.8%"
13,0.6176470588235294,"Net financial expense (21,895) (0.7%) (12,801) (0.4%) 71.0%"
13,0.7058823529411765,"Income before tax 167,007 5.0% 172,710 4.7% (3.3%)"
13,0.8529411764705883,"Net income 114,695 3.4% 117,401 3.2% (2.3%)"
13,0.7941176470588235,"Group net income 112,981 3.4% 110,575 3.0% 2.2%"
13,0.5882352941176471,"Net financial position (Adj.) (78,864) (93,874)"
13,0.7352941176470589,"Shareholders’ equity 448,936 342,633"
13,0.9117647058823529,"Backlog 6,373,371 6,611,968"
13,0.823529411764706,"Order Intake 3,209,904 2,966,479"
13,0.32352941176470584,"* “Business Profit” is the industrial margin before the allocation of"
13,0.411764705882353,"general and administrative costs and research and development"
13,0.14705882352941177,"expenses; its percentage of revenues is the Business Margin."
13,0.029411764705882356,""
13,0.4705882352941177,"** EBITDA is net income for the year before taxes (current and"
13,0.17647058823529413,"deferred), net financial expenses, currency exchange differences,"
13,0.11764705882352942,"gains and losses on the valuation of holdings, amortization and"
13,0.23529411764705885,"depreciation and provisions. EBITDA is a measure utilized by"
13,0.4411764705882353,"management to monitor and assess the operating performance."
13,0.5,"Management consider EBITDA a key parameter in measuring the"
13,0.2647058823529412,"Group’s performance as not impacted by the effects of differing"
13,0.08823529411764706,"criteria applied to taxable income, the amount and characteristics"
13,0.05882352941176471,"of the capital utilized and by amortization and depreciation. As"
13,0.38235294117647056,"EBITDA is not governed by the Group’s accounting standards, the"
13,0.29411764705882354,"Group calculation criteria may not be uniform with those adopted"
13,0.35294117647058826,"by other groups and, therefore, may not be comparable."
14,0.04166666666666667,"13"
14,0.20833333333333331,"OUR CORPORATE IDENTITY. 1"
14,0.16666666666666669,"2019 SUSTAINABILITY REPORT"
14,1.0,"1.2 INVESTOR INFORMATION"
14,0.2916666666666667,"The Maire Tecnimont share price in . 2019 was influenced in the initial . part of the year by a number of . sector issues of particular interest . to investors, such as working capi-. tal management and the net finan-. cial position, and in the second"
14,0.33333333333333337,"half by the growth outlook, sup-. ported not only by new orders ac-. quired during the year - but also . by those to be acquired in 2020."
14,0.41666666666666663,"In 2019, Maire Tecnimont met 182 . investors in the main European . countries - in France, Germany, the . United Kingdom and Switzerland - . and also in Australia."
14,0.375,"The average daily trading volume . in 2019 was 1,177,839 shares, at an . average price of Euro 2.80."
14,0.5833333333333334,"Expressed in  . No. of shares. Expressed in  . No. of voting rights"
14,0.75,"Share Capital  € 19,920,679 € 19,920,679"
14,0.8333333333333333,"Total  n. 328,640,432 n. 496,305,566"
14,0.6666666666666667,"Floating share capital n. 160,975,298 n.a. ***"
14,0.7083333333333333,"Floating share capital % 48.982% n.a. ***"
14,0.5,"MAIRE TECNIMONT S.P.A. SHARE CAPITAL"
14,0.5416666666666666,"MILAN STOCK EXCHANGE ORDINARY SHARE PRICE, EURO"
14,0.25,"01/01 - 31/12/2019"
14,0.9166666666666667,"Maximum (March 1, 2019) 3.64"
14,0.875,"Minimum (August 14, 2019) 2.04"
14,0.9583333333333333,"Average 2.80"
14,0.7916666666666667,"Period-end (December 30, 2019) 2.47"
14,0.45833333333333337,"Stock market capitalization (at December 30, 2019) 813,056,429"
14,0.125,"*** Following the amendments to Article 2.2.1. of the “Regulation for markets organised and managed by Borsa Italiana”, in force since March"
14,0.08333333333333334,"4, 2019, the calculation of the free float was made only on the basis of the number of shares and not on the number of votes."
14,0.625,"MAIRE TECNIMONT  .  SHARE PERFORMANCE"
15,0.05555555555555555,"14"
15,0.16666666666666669,"OUR CORPORATE IDENTITY. 1"
15,0.1111111111111111,"CREATING VALUE"
15,0.2777777777777778,"Thanks to our extensive know-how in research, licens-. ing, engineering and construction of processing plants . we provide solutions for the energy transition. Our . history, expertise, knowledge and leadership in trans-. forming natural feedstocks make us an industrializer  . of innovative and sustainable industrial-scale plants."
15,1.0,"1.3 OUR THREE SOULS:  . WHO WE ARE, WHAT WE DO"
15,0.9444444444444444,"CONTRACTORS   TECHNOLOGISTS   ENTREPRENEURS"
15,0.7222222222222223,"ENGINEERING,  . PROCUREMENT, . CONSTRUCTION"
15,0.2222222222222222,"A well-rooted legacy in engineering . design, along with a sound track re-. cord in managing large, integrated, . and complex projects, has allowed . us to maintain a leading position . as an international contractor."
15,0.5555555555555556,"A highly technological focus pro-. vides access to the best available . state-of-the-art processes, guaran-. teeing us recognized world leader-. ship as a contractor."
15,0.6111111111111112,"Through our network of interna-. tional engineering centers, we pro-. vide clients with services and . know-how ranging from conceptu-. al studies, through technology  . selection, to process engineering . and detailed design. The services . we provide benefit from business  . synergies and cross-fertilization . across the Group, profiting from  . all our companies’ skills and . specializations."
15,0.8333333333333333,"ENERGY TRANSITION ENABLERS"
15,0.38888888888888884,"From scouting, pivoting, industrializing, and finally . marketing a portfolio of sustainable technologies ded-. icated to decarbonization and green chemistry, we are . committed to accelerating the energy transition, . making it real for our clients and communities."
15,0.7777777777777777,"BUSINESS . DEVELOPMENT . AND VENTURES"
15,0.4444444444444444,"We pursue opportunities assisting . potential clients from the early . stages of the investment process, . leveraging our advanced technical . and financial skills to promote . projects in which the Group can . play a pivotal role in coordinating . the whole process and the various . financial, institutional, and techni-. cal actors involved."
15,0.6666666666666667,"The Group itself initiates projects, . bringing together investors and  . resources to establish a company . to build and operate a plant.  . It entails playing a key role to . steer strategic development – . from concept to execution – of . large-scale projects."
15,0.8888888888888888,"TECHNOLOGY  . AND . LICENSING"
15,0.33333333333333337,"The Maire Tecnimont technology . portfolio consists of more than . 100 patent families and about . 1,500 individual patents and pat-. ent applications in many countries. . In addition, the innovation pipeline . (IPL) process has been rolled out . across the Group, resulting in over . 70 new innovation projects in the . Green Acceleration project and . more than 54 new patents in dif-. ferent fields. Maire Tecnimont’s re-. search activities fall mainly into . the following categories: develop-. ment of new raw materials for pet-. rochemicals production; improve-. ment of current technologies;  . and development of innovative . and sustainable new technologies."
15,0.5,"Our continuous cooperation with . Universities and Research Centers . makes us frontrunners in innova-. tion and R&D, remaining on the . cutting-edge of our industry."
16,0.01818181818181818,"*   Data are based on corporate analysis.. ** Completed.."
16,0.03636363636363636,"15"
16,0.16363636363636364,"OUR CORPORATE IDENTITY. 1"
16,0.05454545454545454,"2019 SUSTAINABILITY REPORT"
16,0.9272727272727274,"1.4 MARKET LEADERSHIP"
16,0.7454545454545455,"560MW. WIND. 300MW. SOLAR"
16,0.4181818181818182,"DESIGNED . MORE THAN"
16,0.7272727272727273,"480MW. WIND. 150MW. SOLAR"
16,0.4,"BUILT . MORE THAN"
16,0.8181818181818181,"1,000MW"
16,0.24545454545454548,"WIND"
16,0.8636363636363636,"500MW"
16,0.24545454545454548,"WIND"
16,0.8636363636363636,"800MW"
16,0.1909090909090909,"SOLAR"
16,0.8363636363636364,"150MW"
16,0.1909090909090909,"SOLAR"
16,0.49090909090909096,"DEVELOPED . MORE THAN"
16,0.45454545454545453,"MANAGED . MORE THAN"
16,0.9090909090909091,"10"
16,0.7090909090909091,"OVER RESEARCH . PROJECTS"
16,0.12727272727272726,"WITH A ROLE  . OF PARTNER/ . COORDINATOR"
16,0.9818181818181819,"5. 3. 20"
16,0.21818181818181817,"OVER"
16,0.14545454545454545,"PROPRIETARY"
16,0.36363636363636365,"UNDER PARTNERSHIP . FOR EXCLUSIVE . LICENSING"
16,0.3090909090909091,"WITH A ROLE  . OF INTEGRATOR  . & EPC"
16,0.6363636363636364,"TECHNOLOGIES FOR . ENERGY TRANSITION:"
16,0.9454545454545454,"21GW 7th"
16,1.0,"34%. 54%"
16,0.890909090909091,"POWER GENERATION . PROJECTS. 280"
16,0.34545454545454546,"MORE THAN SINCE 1962"
16,0.6909090909090909,"INSTALLED . WORLDWIDE"
16,0.2727272727272727,"RANK ENR WORLD . TOP-10 POWER . MARKET ENGINEERING . COMPANIES 2016"
16,0.43636363636363634,"MARKET SHARE IN . LICENSING UREA  . GRANULATION  . TECHNOLOGY . (#2 WORLDWIDE)*"
16,0.4727272727272727,"MARKET SHARE IN. LICENSING . UREA PLANTS . TECHNOLOGY"
16,0.2909090909090909,"(#1 WORLDWIDE)*"
16,0.09090909090909091,"SINCE 1924"
16,0.7636363636363636,"AMMONIA AND  . UREA PLANTS**. 172"
16,0.10909090909090909,"IN LICENSING HYDROGEN TECHNOLOGY . AND IN LICENSING SULPHUR RECOVERY . AND TAIL GAS TREATMENT TECHNOLOGY"
16,0.8,"WELL . RECOGNIZED . LEADERSHIP. IN LARGE GAS . TREATMENT PLANTS . AND REFINERY  . PROCESS UNITS"
16,0.5636363636363637,"WORLD CLASS . TRACK RECORD"
16,0.509090909090909,"FERTILIZERS"
16,0.6545454545454545,"POWER"
16,0.6181818181818182,"RENEWABLES & GREEN CHEMISTRY"
16,0.07272727272727272,"SINCE 1971"
16,0.6727272727272726,"HYDROGEN AND . SULPHUR RECOVERY  . UNIT PROJECTS**"
16,0.7818181818181819,"MORE THAN. 250"
16,0.5454545454545454,"OIL&GAS REFINING"
16,0.5818181818181818,"PETROCHEMICALS"
16,0.9636363636363636,"30% 50%. POLYETHYLENE  . & POLYPROPYLENE . PLANTS**. 200"
16,0.32727272727272727,"MORE THAN SINCE 1970"
16,0.5272727272727272,"MARKET SHARE IN . POLYOLEFIN . PLANTS"
16,0.6,"MARKET SHARE IN . LDPE  . PLANTS"
16,0.3818181818181818,"WELL ROOTED TECHNOLOGY ORIENTATION:  . MARKET LEADER (#1) FOR INSTALLED CAPACITY (last 10yr)"
17,0.0625,"16"
17,0.1875,"OUR CORPORATE IDENTITY. 1"
17,0.125,"CREATING VALUE"
17,1.0,"1.5 PARTNERSHIP  . FOR DEVELOPMENT"
17,0.5,"CO2 to Olefins  . Research project . Milan Polytechnic, Italy"
17,0.6875,"This project aims to develop a . new technology for producing . high-value chemicals by ex-. ploiting CO2 as a raw material.  . It will make use of CO2 as a car-. bon feedstock while reducing . carbon emissions and CO2 . footprint more than conven-. tional technologies."
17,0.8125,"University Chair  . in Open Innovation . LUISS Guido Carli University  . of Rome, Italy"
17,0.625,"The new chair has been as-. signed  to  Professor  Henry . Chesbrough, Director of the . Garwood Center for Corporate . Innovation at the University of . California, Berkeley, and intel-. lectual godfather of the con-. cept of “Open Innovation”, ac-. cording to which companies . not only use internal resources, . but also tools and technologi-. cal skills from outside of the . organization."
17,0.875,"Energy Solutions for a . Sustainable Environment . University of Milano-Bicocca, . BHOS"
17,0.75,"Renewable energy production, . water management and recy-. cling in agriculture in the con-. text of the circular economy, . with a particular focus on cli-. mate change and environmen-. tal issues, have been at the . center of the Baku Summer . School 2019, with the support . of our Group and the Italian em-. bassy in Baku."
17,0.3125,"Acceleration  . of green initiatives  . MIND, Milano, Italy"
17,0.4375,"Our Group is among the 10 . founding companies of Milan . Innovation District, a place . where all the ecosystem players . – research institutes, compa-. nies, start-ups, incubators and . accelerators – can converge . and select the best opportuni-. ties, in the awareness that con-. tamination is a strategic devel-. opment  factor  in  creating . synergies. As a partner we are . working on an open innovation . center for green technologies."
17,0.9375,"PROJECTS"
17,0.375,"Public and private institutions are . converging towards the achieve-. ment of development results. . The role of a multinational group"
