page,priority,content
6,0.5714285714285715,"Daimler AG made its first issuance under the Green Finance Frame work in Sep-. tember 2020, a EUR 1 billion benchmark bond with a term of ten years and a . coupon of 0.75 percent. The bond, which was more than four times oversub-. scribed, was arranged by BBVA, BNP Paribas, Commerzbank, Crédit Agricole, . SEB and Unicredit. Daimler issued another EUR 1 billion green bond in March . 2021, which was  arranged by BBVA, BNP Paribas, Commerzbank, Deutsche . Bank and Santander. It has a term of 12  years and a coupon of 0.75 percent."
6,0.8571428571428571,"Daimler fully endorses the United Nations Sustainable Development Goals . (SDGs). Although the SDGs are primarily intended to provide guidance to coun-. tries and governments, progress toward the goals will depend to a large  degree . on companies and their ability to innovate and invest. Daimler’s sustainable .  business strategy is closely aligned with the 17 SDGs. The net proceeds from . our green financing instruments will fund various projects that contribute in . particular to SDGs 9 (Innovation, Industry and Infrastructure), 11 (Sustainable . Cities and Communities), 12 (Responsible Consumption and Production) and  . 13 (Climate Action)."
6,0.42857142857142855,"These projects include the research, development and production of zero- . emission vehicles, the production of their drivetrains and the expansion of . charging infrastructure. The proceeds from green financing instruments can . also be used to modernise and upgrade production facilities, to build new .  factories for zero-emission vehicles and their drivetrains and to expand the . recycling of batteries and cells. Other eligible projects focus on conserving . energy and other resources, harnessing more renewable energy, preventing . and reducing waste, and reusing and recycling materials."
6,0.7142857142857143,"The acceleration of our transition toward zero-emission mobility, which is .  exemplified by our shift from electric-first to electric-only, will require a .  consistently high level of investment and funding. Our Green Finance Frame-. work, under which we can issue additional green financing instruments and .  obtain green loans, will play a vital role in generating these funds and thus . in enabling us to deliver on our commitment to decarbonisation and zero- . emission mobility."
6,0.28571428571428575,"This is our first Green Finance Investors Report. Its purpose is to provide inves-. tors and the public with transparent information about financial indicators and the . environmental impact of selected projects from two of our Green Finance Frame-. work’s categories: Clean Transportation and Energy Efficiency (GBP and GLP)."
6,0.14285714285714288,"DAIMLER GREEN FINANCE INVESTOR REPORT 2021 7"
7,1.0,"GBP and GLP . categories. Eligible assets Targeted . SDGs. Targeted EU. environmental. objectives"
7,0.625,"Clean. transportation"
7,0.375,"Development and. production of. zero-emission. vehicles"
7,0.25,"Development,. production and . recycling of . batteries/fuel cells"
7,0.5625,"Pollution. prevention and. control"
7,0.5,"Waste . management"
7,0.9375,"Emission . reduction. Pollution prevention. and control. Climate change. migitation"
7,0.125,"Production of . electricity and. heat from. renewable . sources"
7,0.1875,"Reduction of. energy from . non-fossil sources. and reduction of. other resources, . including water, . used per unit of . output"
7,0.6875,"Targeted EU. environmental. objectives"
7,0.875,"Targeted . SDGs. Eligible assets GBP and GLP . categories"
7,0.3125,"Energy. efficiency"
7,0.4375,"Renewable. energy"
7,0.8125,"Climate change. migitation. Climate change. migitation"
7,0.75,"Eligible categories and asset description"
7,0.0625,"8 DAIMLER GREEN FINANCE INVESTOR REPORT 2021"
8,0.75,"The future of mobility is electric. Even when charged with today’s elec-. tricity mix, electric vehicles have a significantly lower carbon footprint . than their internal-combustion counterparts. As the electricity supply .  becomes progressively greener in the decades ahead, so too will electric . vehicles. That is why Daimler is changing lanes to all-electric."
8,0.6666666666666667,"At Daimler, sustainability means cre-. ating economic, environmental, and . social value for all our stakeholders: . customers, employees, investors, bu-. siness partners, and society as a . whole. Designing innovative solutions . today that will be key components . of tomorrow’s climate-neutral mobi-. lity systems will lay the foundation for . our future business success. This ho-. listic strategy applies to our products . and manufacturing facilities as well as . our upstream and downstream value . chain."
8,0.625,"As stated in the previous section, . we aim for Mercedes-Benz Cars . and Vans’ new vehicle fleet to be"
8,0.5833333333333334,"carbon-neutral – at all links of the automotive value chain – by 2039, and for . our products to be all-electric by 2030 where market conditions allow."
8,0.7083333333333333,"Mercedes-Benz has set two science-based targets for 2030: to reduce the carbon . emissions of its new car fleet during the use phase by more than 40 percent and . to halve the Scope 1 and 2 carbon emissions of its plants and energy procurement. . These targets, which are relative to a 2018 baseline, were approved by the Science . Based Targets initiative in 2019 and are in line with the Paris Climate Agreement to . limit global warming."
8,1.0,"Changing Lanes - SpurWechsel"
8,0.125,"1 For calculation basis see appendix   How we calculate and document our CO2 emissions and  Scope 3 emissions Mercedes-Benz Cars"
8,0.04166666666666667,"2 See  life cycle assessment of vehicles"
8,0.08333333333333334,"3 See  key figures environment"
8,0.16666666666666669,"4 Driving emissions of Mercedes-Benz Cars fleet (EU, China, USA and RoW) standardized, mileage: 200,000 km,  .    for data basis see chapter   Climate protection: Our CO₂ emissions — in all of our fleets . 5 Forecast value"
8,0.8333333333333333,"Supply Chain Production Well-to-tank Tank-to-wheel End of Life"
8,0.875,"Production phase Use phase"
8,0.41666666666666663,"Scope 3 . production. Procured goods. and services2"
8,0.25,"Scope 1 and 2. Mercedes-Benz. Cars production3"
8,0.45833333333333337,"Scope 3 . use phase . Fuel and electricity . production . (well-to-tank)2,4"
8,0.5,"Handover to. customer"
8,0.375,"Scope 3 . use phase . Vehicle operation . (tank-to-wheel)4"
8,0.2916666666666667,"Scope 3 end of life. Recycling and . waste disposal2"
8,0.9583333333333333,"8.1 0.8 5.6 33.7 0.4"
8,0.5416666666666666,"Logistics"
8,0.33333333333333337,"Scope 3 logistics. Transport and . distribution . (upstream and . downstream)5"
8,0.9166666666666667,"1.0"
8,0.7916666666666667,"Scope 1, 2 and selected Scope 3 CO2 emissions in tons per vehicle Mercedes-Benz Cars (2020)"
8,0.20833333333333331,"DAIMLER GREEN FINANCE INVESTOR REPORT 2021 9"
9,0.5,"Achieving our decarbonisation targets will involve shifting from electric-first to . electric-only across the automotive value chain, including battery production and . charging. Starting in 2022, Mercedes-Benz will have battery electric vehicles (EVs) . in all segments. Looking ahead to 2025, all new vehicle architectures will be elec-. tric-only, and customers will be able to choose an all-electric alternative for every . model. Altogether, we plan to invest more than EUR 40 billion in developing bat-. tery EVs between 2022 and 2030. Transforming our portfolio in this way will help . bring forward the tipping point for EV adoption.6"
9,0.41666666666666663,"The process is already under way. Our sales of plug-in hybrid and all-electric . cars and vans tripled in 2020 and more than quadrupled in the first half of 2021, .  reaching 121,500 units. Of this figure, about 39,000 units were all-electric,  . including more than 19,000 units (+469.4%) of the EQA, EQC and EQV models.  . This accounts for about 10 percent of Mercedes-Benz’s total sales."
9,0.5833333333333334,"The EV shift is picking up speed - especially in the luxury segment, where . Mercedes-Benz belongs. The tipping point is getting closer and we will be ready . as markets switch to electric-only by the end of this decade. This step marks a . profound reallocation of capital. By managing this faster transformation while . safeguarding our profitability targets, we will ensure the enduring success of . Mercedes-Benz."
9,0.9166666666666667,"Ola Källenius . CEO of Daimler AG and Mercedes-Benz AG"
9,0.75,"We are decarbonising our production too. From 2022 onward, all . Mercedes-Benz’s own plants worldwide will be carbon-neutral.  . We plan to achieve this in four ways:"
9,0.33333333333333337,". ―. by enhancing our plants’ energy efficiency"
9,0.6666666666666667,". ―. by sourcing more green energy (all our facilities in Germany, for example, will . purchase 100 percent renewable electricity starting in 2022)"
9,0.8333333333333333,". ―. by installing rooftop solar panels and other systems to produce more green . electricity and heat at our facilities"
9,1.0,". ―. by implementing qualified climate-protection projects to offset all unavoidable . carbon emissions."
9,0.25,"Mercedes-Benz’s approach to batteries, an essential part of electric drivetrains, is . holistic as well. We design them to be recyclable in order to preserve their value . and reduce consumption of precious materials. We are currently planning to cons-. truct a battery-recycling plant in Kuppenheim in southwest Germany. This will give . us in-house recycling capacity and enable us to add to our expertise."
9,0.08333333333333334,"6 Mercedes-Benz Strategy Update: electric drive | Daimler"
9,0.16666666666666669,"DAIMLER GREEN FINANCE INVESTOR REPORT 2021 10"
10,1.0,"Allocation Report"
10,0.5909090909090909,"Portfolio of eligible assets (EUR mm)2"
10,0.7272727272727273,"Final project pool. 2017 . Actual. 2018  . Actual. 2019 . Actual. 2020  . Actual"
10,0.9090909090909091,"Total p.a.. 183 385 680 979"
10,0.6818181818181819,"Clean transportation 183 385 680 978"
10,0.7727272727272727,"Energy efficiency 0.2 0.6 1.0"
10,0.09090909090909091,"Pollution prevention & control"
10,0.13636363636363635,"Renewable energy"
10,0.8181818181818181,"Total cum. 183 569 1,249 2,227"
10,0.6363636363636364,"Issuances3"
10,0.8636363636363636,"Issuer ISIN Instrument Currency. Nominal amount  . (EUR mm). Net proceeds . (EUR mm). Coupon Issue date Maturity date"
10,0.5,"Daimler AG DE000A289QR9 Senior unsecured notes EUR 1,000 989 0.750% p.a. 10-Sep-20 10-Sep-30"
10,0.5454545454545454,"Daimler AG DE000A3H3JM4 Senior unsecured notes EUR 1,000 989 0.750% p.a. 11-Mar-21 11-Mar-33"
10,0.9545454545454546,"Total 2,000 1,978"
10,0.045454545454545456,"1 The Allocation Report is presented in euros (€). Unless otherwise stated, all amounts are stated in millions of euros. All figures shown are rounded in accor- .   dance with standard business rounding principles. . 2 As defined in the Daimler Green Finance Framework from June 2020 and as approved by the Green Finance Committee and Group Sustainability Board. . 3 As per the date of publication of this report."
10,0.18181818181818182,"DAIMLER GREEN FINANCE INVESTOR REPORT 2021 11"
10,0.36363636363636365,"As a general rule, the proceeds from a green bond may only be used for items"
10,0.3181818181818182,"that are capitalised on Daimler’s consolidated financial statements, such as"
10,0.2727272727272727,"capitalised development costs pursuant to IAS 38 and additions to fixed assets."
10,0.40909090909090906,"However, they may also be used for non-capitalised research and development"
10,0.22727272727272727,"costs. All proceeds must be 100 percent allocated to eligible projects within a"
10,0.45454545454545453,"predefined timeframe."
11,0.375,"Allocation information"
11,0.6875,"ISIN. Allocated proceeds"
11,0.3125,"(EUR mm)"
11,0.1875,"Amount disbursed"
11,0.5,"(% of allocated proceeds). Unallocated proceeds  . (EUR mm). Share new financing  . vs. refinancing5. Eligible assets remaining"
11,0.25,"(EUR mm)"
11,0.84375,"DE000A289QR9 989 100% 0 100%"
11,0.84375,"DE000A3H3JM4 989 100% 0 100%"
11,0.9375,"Total4. 1,978 100% 0 100% 250"
11,0.4375,"Allocation of proceeds (EUR mm)"
11,0.75,"ISIN Instrument 2017 2018 2019 2020 Total"
11,0.5625,"DE000A289QR9 EUR 1 bn Green Bond issued Sep-20 183 385 420 989"
11,0.625,"DE000A3H3JM4 EUR 1 bn Green Bond issued Mar-21 260 729 989"
11,1.0,"Total 183 385 680 729 1,978"
11,0.0625,"4 For the period from 1 January 2017 to 31 December 2020. . 5 Refinancing is defined as the financing of assets that have been taken into operation more than one year before the time of approval by the Green Finance  .  Committee. For projects allocated to the Clean Transportation category, the date on which these assets entered operation is defined as their respective  .  start of production."
11,0.125,"DAIMLER GREEN FINANCE INVESTOR REPORT 2021 12"
12,1.0,"Financed Projects"
12,0.7142857142857143,"Executive Summary  3"
12,0.8571428571428571,"Foreword  4"
12,0.42857142857142855,"We Invest in Transformation  6"
12,0.35714285714285715,"Changing Lanes - SpurWechsel   9"
12,0.6428571428571429,"Allocation Report  11"
12,0.5714285714285715,"Financed Projects  13"
12,0.5,"The Mercedes-Benz EQS  14"
12,0.28571428571428575,"The Mercedes-Benz EQA and EQB  19"
12,0.14285714285714288,"Mercedes-Benz Energy Storage Factory 56  23"
12,0.7857142857142857,"Impact Report  24"
12,0.21428571428571427,"Sustainability Ratings and Rankings  25"
12,0.9285714285714286,"Imprint  26"
12,0.07142857142857144,"DAIMLER GREEN FINANCE INVESTOR REPORT 2021 13"
13,0.7777777777777777,"The EQS – Mercedes EQ’s first all-electric luxury saloon – combines state-. of-the-art technology, design, functionality and connectivity to maximise . sustainability. Its environmental performance is systematically assessed . across its entire life cycle: from materials and production to use and end . of life."
13,0.8888888888888888,"Resource efficiency"
13,0.6666666666666667,"The EQS1 is produced in Factory 56 in Sindelfingen, located about 15 . kilometres southwest of Stuttgart. Factory 56 – our most technologically . advanced automotive plant – operates carbon-neutral and uses 25 percent . less energy than a typical assembly facility."
13,0.5555555555555556,"The components of the EQS made proportionately from resource-saving . materials (recycled and renewable raw materials) weigh 80 kilogrammes. . The floor coverings are woven with regenerated nylon, one tonne of which . saves more than 6.5 tonnes of carbon compared with virgin material."
13,0.4444444444444444,"The aluminium used in the front bonnet has been certified by the Aluminium . Stewardship Initiative (ASI). Through the alternative drive components, the . mix of materials used in the EQS changed substantially compared with a . conventional vehicle. Around one third of the vehicle is accounted for by light . alloys, followed by steel/ferrous materials and polymers."
13,0.33333333333333337,"The EQS’s batteries, made in Hedelfingen just east of Stuttgart. Like all . our passenger car and battery plants, Hedelfingen will be carbon-neutral"
13,1.0,"The Mercedes-Benz EQS"
13,0.1111111111111111,"1 See labeling page 17."
13,0.2222222222222222,"DAIMLER GREEN FINANCE INVESTOR REPORT 2021 14"
14,0.9615384615384616,"by year-end 2022. In addition, the batteries themselves have a significantly . higher energy density than earlier generations and use only 10 percent . cobalt."
14,0.8846153846153847,"Sustainable supply chain"
14,0.6923076923076923,"All suppliers of the EQS’s battery cells have been certified by independent . testing agencies SGS and DEKRA to produce the cells carbon-neutrally, . reducing associated carbon emissions by 30 percent."
14,0.6153846153846154,"More generally, as of September 2021, suppliers representing almost 90 . percent of Mercedes-Benz’s annual purchase volume have signed an Ambition . Letter, pledging to provide us with carbon-neutral products by 2039 at the . latest. In future, we want to work exclusively with suppliers that share our . standards for protecting the environment, the climate and human rights. That is . why we have begun to rate their sustainability performance in all three of these . areas. The results serve as important criteria for our procurement decisions."
14,0.8461538461538461,"Impact over life cycle"
14,0.923076923076923,"The analysis of the carbon footprint shows decisive reduction . compared to a similar model with combustion engine over a lifecycle . of 200,000 kilometres (charging with EU electricity mix) of up to  . 48 percent."
14,0.7692307692307692,"If electricity for charging is produced from renewable sources, for . example using hydropower, the carbon emissions can be further . reduced significantly to approximately 21 tonnes carbon, thus a . reduction of up to 68 percent."
14,0.15384615384615385,"Production"
14,0.038461538461538464,"Electricity production"
14,0.11538461538461538,"Fuel production"
14,0.7307692307692308,"Use phase End of life"
14,0.25,"0"
14,0.25,"10"
14,0.1923076923076923,"Metric tonnes of CO2"
14,0.40384615384615385,"20"
14,0.40384615384615385,"30"
14,0.40384615384615385,"40"
14,0.40384615384615385,"50"
14,0.40384615384615385,"60"
14,0.40384615384615385,"70"
14,0.6538461538461539,"EQS 580 4MATIC EU . electricity mix. EQS 580 4MATIC. hydropower. S 580 4MATIC"
14,1.0,"-48%. -68%"
14,0.5384615384615384,"Steel/ferrous metals. Light alloys. Polymer materials. Other metals. Fuels and lubricants. Other materials"
14,0.576923076923077,"44%. 18%. 18%. 9%. 4%. 7%"
14,0.8076923076923077,"Material resources - EQS"
14,0.07692307692307693,"DAIMLER GREEN FINANCE INVESTOR REPORT 2021 15"
15,0.2222222222222222,"The EQS’s all-electric drivetrain delivers 100 percent locally emission-free . driving. Even if charged with the average EU electricity mix, over a lifecycle . of 200,000 kilometres the EQS’s carbon footprint is significantly smaller . than that of a similarly sized vehicle. With an operating range of up to 784 . kilometres (WLTP) and an output of up to 385 kW (about 520 horsepower), . the EQS meets our customers’ expectations for range and performance."
15,0.7777777777777777,"The EQS’s technologically advanced features include a coefficient of drag . from 0.20, which makes it the world’s most aerodynamic production car.  . The ECO Assist energy-recovery system automatically detects vehicles . ahead and ensures optimal recuperative deceleration, without the driver . pressing the brake pedal."
15,1.0,"The EQS’s innovative battery management software, developed in-house, . can be updated over the air (OTA), ensuring that it always remains up . to date. The batteries themselves are covered by a ten-year/250,000-. kilometres warranty."
15,0.5555555555555556,"Our Green Charging programme also helps reduce carbon emissions. To . promote the use of electricity from renewable energy, Mercedes-Benz . uses guarantees of origin to 'green' the charging process, whose quality . is defined by an eco-power label. This ensures that an equivalent amount . of electricity from renewable resources is fed into the grid to compensate . for the charging of an electric vehicle. For three years after purchase, . EQS owners pay no basic fee for Mercedes me Charge. With Mercedes . me Charge, customers have been charging green at every public charging . station throughout Europe since 2021. In addition, EQS customers in Europe . can use the IONITY fast-charge network free of charge for one year as part . of Mercedes me Charge. And the new Plug & Charge function enables the . EQS to be charged conveniently."
15,0.6666666666666667,"End of life"
15,0.33333333333333337,"Finally, the materials used are not lost when this life cycle comes to an end. . The valuable materials contained in the high-voltage battery can for the . most part be retrieved by specific recycling methods. Like all Mercedes-Benz . passenger vehicles, the EQS complies fully with ISO 22628 by being 85 percent . recyclable and 95 percent recoverable."
15,0.8888888888888888,"In addition, when including measures for carbon-neutral . Mercedes-Benz production facilities and carbon-neutral battery cell . production the carbon footprint can be further reduced. Thus, a . reduction of up to 72 percent compared to a comparable vehicle with . combustion engine can be achieved."
15,0.4444444444444444,"Two factors are becoming increasingly important, the production of . the high-voltage battery and the generation of the electricity for the . external charging of the battery. Approximately half of the carbon . emissions generated during production of the EQS stem from the . lithium-ion high-voltage battery and the battery periphery. Therefore, . we collaborate with suppliers in order to reduce carbon emissions in . our battery supply chain."
15,0.1111111111111111,"DAIMLER GREEN FINANCE INVESTOR REPORT 2021 16"
16,0.08333333333333334,"2  Daimler Green Finance Framework, published 18 June 2020"
16,0.16666666666666669,"17 DAIMLER GREEN FINANCE INVESTOR REPORT 2021"
16,0.41666666666666663,"The EQS is assigned to our Green Finance Frame-"
16,0.8333333333333333,"work’s Clean Transportation category and contributes  . to SDGs 9 and 13.2"
16,1.0,"Facts. EQS 450+ EQS 580 4MATIC"
16,0.9166666666666667,"Class Limousine  Limousine"
16,0.5,"Range 784 km (WLTP) 676 km (WLTP)"
16,0.75,"Maximum output 245 kW 385 kW"
16,0.25,"Combined electrical consumption (WLTP) 19.8-15.8 kWh/100 km 21.4-18.3 kWh/100 km"
16,0.6666666666666667,"CO2 emissions (WLTP). 0 g/km 0 g/km"
16,0.33333333333333337,"Combined electrical consumption (NEDC) 18.9-16.2 kWh/100 19.6-17.6 kWh/100"
16,0.5833333333333334,"CO2 emissions (NEDC). 0 g/km 0 g/km"
17,0.8333333333333333,"Comprehensive life cycle assessment"
17,0.5,"A vehicle’s environmental performance is determined by its emissions . and consumption of natural resources throughout its life cycle. In 2005 . Mercedes-Benz became the first automaker to ensure that all its vehicles ad-. here to the strict requirements of ISO/TR 14062, an internationally recognised .  standard for integrating environmental management into product design and .  development. This involves conducting a comprehensive life cycle assessment . (LCA) of the model’s total environmental impact from cradle to grave. Every en-. vironmentally relevant detail – from raw material extraction and production to . use phase and recycling – is carefully assessed and documented."
17,0.33333333333333337,"Link to 360° Environmental Check"
17,1.0,"Green charging"
17,0.6666666666666667,"Mercedes me Charge is currently one of the world’s largest charging  networks, . consisting of more than 530,000 AC and DC charging points in 31  countries, . over 200,000 of them in Europe. IONITY's fast-charge network, for  example, . is powered exclusively by certified green electricity. With Mercedes me . Charge, customers have been charging green at every public charging  station .  throughout Europe since 2021 and in Canada and the United States since .  August 2021. Mercedes-Benz uses guarantees of origin to 'green' the  charging . process, whose quality is defined by an eco-power label. It ensures that . as much green power is fed into the grid as is withdrawn via Mercedes me . Charge."
17,0.16666666666666669,"DAIMLER GREEN FINANCE INVESTOR REPORT 2021 18"
18,0.5714285714285715,"The EQA is our new entry-level all-electric model and our first all-electric . compact car. The EQB, our all-electric compact SUV, features up to seven . seats, enabling it to meet a wide variety of transport needs. Both are . designed to meet high sustainability standards."
18,0.8571428571428571,"Resource efficiency"
