page,priority,content
29,0.423728813559322,"2 0 1 8  +  2 0 1 9"
29,0.9491525423728814,"How We’re Mitigating Our . Contribution to Climate Change"
29,0.9322033898305085,"Electric ground service equipment"
29,0.559322033898305,"In 2019, we announced that JetBlue is converting its fleet"
29,0.576271186440678,"of baggage tractors and belt loaders – the largest part"
29,0.7457627118644068,"of our ground service equipment fleet at New York’s JFK"
29,0.5084745762711864,"International Airport – to electric power. With support"
29,0.8135593220338982,"from the Port Authority of New York and New Jersey and"
29,0.711864406779661,"the New York Power Authority, JetBlue rolled out the"
29,0.5423728813559322,"largest fleet of electric ground service equipment of any"
29,0.5932203389830508,"airline at JFK. We are now setting our sights on our other"
29,0.6610169491525424,"focus cities to make the switch for enhanced operational"
29,0.5254237288135593,"efficiency. We expect to begin introducing an electric-"
29,0.6101694915254238,"powered fleet in Boston in 2020."
29,0.8983050847457628,"Fuel-efficient aircraft"
29,0.7796610169491526,"JetBlue has implemented a robust fuel savings strategy"
29,0.4576271186440678,"that starts with its new fuel-efficient fleet. The airline’s"
29,0.7627118644067796,"incoming new Airbus A321neo aircraft will help reduce"
29,0.847457627118644,"carbon emissions more than ever before. All A321neo"
29,0.8305084745762712,"aircraft improve fuel economy by 20% through newly"
29,0.7966101694915254,"designed engine technology and cabin changes. In"
29,0.4915254237288136,"addition, the acquisition of 70 Airbus A220s to replace"
29,0.728813559322034,"older aircraft marks a major investment over several"
29,0.8644067796610169,"years, reducing greenhouse gas (GHG) emissions per"
29,0.6779661016949153,"seat by about 40% compared to the older aircraft they"
29,0.4745762711864407,"will replace."
29,0.9152542372881356,"Air Traffic Control (ATC) Modernization"
29,0.6271186440677966,"JetBlue continues to advocate for a more efficient ATC"
29,0.6440677966101696,"system. Currently, ATC inefficiencies account for as much"
29,0.6949152542372882,"as 12% of fuel burn and resulting emissions."
29,0.9830508474576272,"58  59"
29,0.03389830508474576,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T"
29,0.44067796610169496,"59"
29,0.01694915254237288,"J E T B L  U E  S O  C I A L  I M P  A  C  T  R E P  O R  T"
30,0.25510204081632654,""
30,0.25510204081632654,""
30,0.33673469387755106,""
30,0.33673469387755106,""
30,0.33673469387755106,""
30,0.33673469387755106,""
30,0.33673469387755106,""
30,0.33673469387755106,""
30,0.22448979591836735,""
30,0.1326530612244898,""
30,0.1326530612244898,""
30,0.1326530612244898,""
30,0.1326530612244898,""
30,0.04081632653061225,""
30,0.1326530612244898,""
30,0.1326530612244898,""
30,0.1326530612244898,""
30,0.1326530612244898,""
30,0.9183673469387754,""
30,0.46938775510204084,"61"
30,0.40816326530612246,"2 0 1 8  +  2 0 1 9"
30,0.42857142857142855,"60"
30,0.020408163265306124,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T"
30,0.9387755102040817,"Wheels Up with GreenUp™"
30,0.8163265306122449,"GreenUp is our annual campaign to help local environmental nonprofits and create engagement"
30,0.7959183673469387,"around preserving the environment. Every April, also known as Earth Month, we ask customers"
30,0.653061224489796,"and crewmembers to join us in this effort. Though we focus on sustainability year-round, Earth"
30,0.5306122448979592,"Month is a reminder that it takes a united effort to protect our shared planet."
30,0.7755102040816326,"In 2018, we kicked off Earth Month by asking crewmembers to nominate their favorite"
30,0.7142857142857143,"environmental causes and charities to receive a $15,000 grant. Customers were then able to vote"
30,0.5714285714285715,"for their favorite nominee, while also being entered to win free roundtrip flights for two anywhere"
30,0.5510204081632653,"JetBlue flies. We also committed to offsetting the carbon footprint of those flights through"
30,0.6938775510204082,"our partner, CarbonFund.org. Carbonfund.org is leading the fight against climate change by"
30,0.6122448979591837,"working with businesses and individuals to offset their carbon footprint through investments in"
30,0.6326530612244897,"renewable energy systems, energy-efficient projects and reforestation efforts."
30,0.6734693877551021,"In 2019, we upped the ante. We asked customers to nominate their charity of choice to win a"
30,0.7346938775510204,"$20,000 grant, with each runner-up receiving a $5,000 grant. Participating customers were"
30,0.8775510204081632,"entered into a drawing to have 3.6 million pounds of CO2 emissions offset in their name, the"
30,0.7551020408163265,"average American’s lifetime carbon footprint. Through our partnership with Carbonfund.org,"
30,0.5918367346938775,"we purchased these offsets by participating in projects including protecting nearly 500,000 acres"
30,0.5102040816326531,"of tropical rainforest in the Amazon."
30,0.8367346938775511,"To date, our partnership with CarbonFund.org has offset more than 2.8 billion pounds of CO2 . emissions apart from offsets our customers purchase on their own. JetBlue is also the first"
30,0.8571428571428571,"major U.S. airline to announce the offset of all CO2 emissions from domestic flights, beginning in"
30,0.4897959183673469,"July 2020."
30,0.9591836734693878,"Carbon offsets achieved through our"
30,0.9795918367346939,"partnership with CarbonFund.org."
30,1.0,"2.8B"
30,0.8979591836734694,"POUNDS OF CARBON OFFSETS"
30,0.4489795918367347,"61"
31,0.13414634146341464,""
31,0.13414634146341464,""
31,1.0,""
31,0.13414634146341464,""
31,0.28048780487804875,""
31,0.951219512195122,"."
31,0.28048780487804875,""
31,0.878048780487805,"."
31,0.13414634146341464,""
31,0.975609756097561,""
31,0.13414634146341464,""
31,0.926829268292683,"."
31,0.13414634146341464,""
31,0.13414634146341464,""
31,0.13414634146341464,""
31,0.13414634146341464,""
31,0.9024390243902439,"."
31,0.13414634146341464,""
31,0.36585365853658536,"63"
31,0.8536585365853658,"J E T B L  U E  S O  C I A L  I M P  A  C  T  R E P  O R  T. 2 0 1 8  +  2 0 1 9"
31,0.6585365853658537,"But our GreenUp campaign went well beyond these efforts. Throughout the entire month of April our customers and"
31,0.6097560975609756,"crewmembers alike joined forces in cleaning up our BlueCities throughout the Americas. 2019 events included:"
31,0.7560975609756098,"• Boston: JetBlue’s New England crewmembers participated in the Charles River Cleanup, an annual Earth Day"
31,0.4390243902439025,"initiative that brings together more than 3,000 volunteers each year to pick up litter, remove invasive species and"
31,0.5853658536585367,"assist with park maintenance."
31,0.7804878048780488,"• Fort Lauderdale: JetBlue crewmembers in South Florida partnered with the Gumbo Limbo Nature Center for its"
31,0.8292682926829268,"annual beach and mangrove cleanup."
31,0.4878048780487805,"• Long Beach: JetBlue supported the City of Long Beach’s sustainability initiative ‘I Dig Long Beach.’"
31,0.7073170731707318,"Crewmembers helped plant 100 trees in Central Long Beach."
31,0.3170731707317073,"62"
31,0.7317073170731707,"• Orlando: Through Keep Orlando Beautiful, JetBlue crewmembers based in Central Florida volunteered on a"
31,0.5121951219512195,"variety of tasks to spruce up the Rock Lake neighborhood."
31,0.8048780487804877,"• New York: In 2018 GrowNYC won a grant through the GreenUp campaign. In 2019, JetBlue partnered with"
31,0.5365853658536586,"the organization on volunteer opportunities in the Rockaways section of Queens to restore a local community"
31,0.5609756097560975,"garden. GrowNYC’s mission is to improve New York City's quality of life through environmental programs that"
31,0.6829268292682927,"transform communities block by block and empower all New Yorkers to secure a clean and healthy environment"
31,0.4146341463414634,"for future generations."
31,0.6341463414634146,"• San Juan: JetBlue crewmembers participated in a variety of events, including a planting and gardening"
31,0.4634146341463415,"workshop, maintenance of a lettuce farm and tree nursery and a visit to a local coffee farm to learn about the"
31,0.3902439024390244,"importance of reforesting to the island."
31,0.34146341463414637,"63"
32,0.10714285714285714,""
32,0.32142857142857145,""
32,0.19642857142857142,""
32,0.39285714285714285,""
32,0.39285714285714285,""
32,0.19642857142857142,""
32,0.19642857142857142,""
32,0.39285714285714285,""
32,0.19642857142857142,""
32,0.28571428571428575,""
32,0.07142857142857144,""
32,0.03571428571428572,""
32,0.4642857142857143,"65"
32,0.9642857142857143,"2 0 1 8  +  2 0 1 9  . J E T B L U E  S O C I A L  I M P A C T  R E P O R T"
32,0.9285714285714286,"Recycling Onboard"
32,0.6785714285714286,"Part of our mission of inspiring humanity is the"
32,0.7857142857142857,"hospitality we show our customers in the sky,"
32,0.75,"with free, unlimited drinks and snacks. We take"
32,0.8214285714285714,"our responsibility to manage the waste that"
32,0.6428571428571429,"comes of the service very seriously. Currently,"
32,0.5357142857142857,"JetBlue is one of the only airlines that sorts and"
32,0.8571428571428571,"recycles all bottles and cans served on domestic"
32,0.5,"flights. Our efforts divert 30 million bottles"
32,0.7142857142857143,"and cans from landfills every year. We are also"
32,0.8928571428571429,"moving away from single-use utensils and"
32,0.6071428571428572,"other disposable items. It’s a journey, but we’re"
32,0.5714285714285715,"working to get it done."
32,1.0,"64  65"
33,0.45714285714285713,"66"
33,1.0,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9"
33,0.2714285714285714,""
33,0.2714285714285714,""
33,0.02857142857142857,""
33,0.37142857142857144,""
33,0.37142857142857144,""
33,0.37142857142857144,""
33,0.37142857142857144,""
33,0.37142857142857144,""
33,0.22857142857142856,""
33,0.1285714285714286,""
33,0.1285714285714286,""
33,0.1285714285714286,""
33,0.1285714285714286,""
33,0.1285714285714286,""
33,0.1285714285714286,""
33,0.9714285714285714,"Composting Airport Food Waste"
33,0.8,"With more than 60 million passengers every year"
33,0.5428571428571428,"traveling through New York’s JFK, it is one of the"
33,0.5142857142857143,"largest, busiest airports in the United States."
33,0.942857142857143,"As New York’s Hometown Airline®, we saw an"
33,0.8857142857142857,"opportunity to compost food waste from our award-"
33,0.6,"winning Terminal 5 (T5). Ever since, we’ve collected"
33,0.8571428571428571,"and composted 2,000 pounds of food waste every"
33,0.7714285714285714,"week. In 2015, we opened the T5 Farm, an interim"
33,0.7142857142857143,"urban farm at the JFK Airport. The compost is then"
33,0.657142857142857,"added to soil at the Farm, producing approximately"
33,0.6857142857142857,"1,000 pounds of blue potatoes and 2,000 herb plants"
33,0.9142857142857143,"annually. Crewmembers are encouraged to help with"
33,0.7428571428571429,"the farm and in turn take home fresh produce. The"
33,0.6285714285714286,"surplus is donated to local food banks in Queens and"
33,0.5714285714285715,"Brooklyn. It’s a win-win situation for the environment,"
33,0.8285714285714286,"airport businesses and customers."
33,0.4857142857142857,"67"
34,0.48275862068965514,""
34,0.3017241379310345,""
34,0.3017241379310345,""
34,0.3706896551724138,""
34,0.3706896551724138,""
34,0.3706896551724138,""
34,0.3706896551724138,""
34,0.3706896551724138,""
34,0.3706896551724138,""
34,0.4310344827586207,""
34,0.16379310344827588,""
34,0.16379310344827588,""
34,0.16379310344827588,""
34,0.16379310344827588,""
34,0.16379310344827588,""
34,0.16379310344827588,""
34,0.16379310344827588,""
34,0.034482758620689655,""
34,0.16379310344827588,""
34,0.16379310344827588,""
34,0.16379310344827588,""
34,0.16379310344827588,""
34,0.16379310344827588,""
34,0.16379310344827588,""
34,0.16379310344827588,""
34,0.4482758620689655,""
34,0.46551724137931033,"2 0 1 8  +  2 0 1 9"
34,0.9827586206896552,"Preserving Natural Places"
34,0.8448275862068965,"The Caribbean is among our most beautiful and important regions we serve. Its pristine beauty and warm climate"
34,0.5862068965517241,"draw in millions of people every year. Many of the areas within the Caribbean, however, are quite sensitive and"
34,0.7931034482758621,"face environmental degradation from climate change and other forces. To help address this, JetBlue is working"
34,0.6206896551724138,"with others to preserve and restore the natural splendor of this amazing region."
34,0.9655172413793103,"The Nature Conservancy – In 2019, we teamed up with The Nature Conservancy, a global conservancy"
34,0.5517241379310345,"organization dedicated to the preservation of lands and waters, to donate 50 flights to scientists to conduct"
34,0.7413793103448276,"research on coral reefs in the Caribbean. From this research, we released our second study, “Reef-Adjacent"
34,0.7758620689655173,"Tourism Value of Caribbean Coral Reefs,” to measure Caribbean ecosystems and correlate it to travel industry"
34,0.8275862068965517,"revenue."
34,0.8103448275862069,"This report, also supported by Microsoft and the World Travel & Tourism Council, used machine learning and"
34,0.5172413793103449,"artificial intelligence to quantify the significant value that reefs contribute to the Caribbean economy through"
34,0.5344827586206897,"reef-adjacent activities, such as sailing, diving and snorkeling, and the direct connection to tourism. The study"
34,0.6379310344827587,"showed that reef-associated tourism is estimated at more than $7.9 billion annually, accounting for 23% of all"
34,0.6896551724137931,"tourism spend and equivalent to more than 10% of the region’s gross domestic product. The effects of pollution"
34,0.9137931034482759,"and climate change are endangering the economies of popular islands including the Bahamas, Jamaica and the"
34,0.8793103448275862,"Dominican Republic. Our partnership with The Nature Conservancy works to draw the correlation between active"
34,0.8620689655172414,"preservation efforts and a healthy tourism-based economy."
34,0.896551724137931,"To learn more about our commitment to sustainable tourism,"
34,0.7068965517241379,"visit www.jetblue.com/sustainability/sustainable-tourism."
34,0.9482758620689655,"The New York Botanical Garden – In partnership with the New York Botanical Garden, JetBlue announced the"
34,0.9310344827586207,"development of a Caribbean consortium in 2018. This combined effort addresses conservation and commerce"
34,0.7241379310344827,"in the Caribbean. JetBlue donated flights to the New York Botanical Garden scientists and staff members to"
34,0.6551724137931035,"travel throughout the Caribbean to build relationships with botanical gardens, botanical garden enthusiasts and"
34,0.7586206896551724,"research centers interested in conservation of the Caribbean and Central America region. These relationships"
34,0.5689655172413793,"will help spur further innovations, solutions and research to solve challenges faced by the region. JetBlue has"
34,0.603448275862069,"also sent scientists from the New York Botanical Garden to Jamaica to study the origins and plant diversity of"
34,0.6724137931034483,"Jamaican root tonics."
34,0.5,"69"
34,0.017241379310344827,"J E T B L  U E  S O  C I A L  I M P  A  C  T  R E P  O R  T"
34,1.0,"69. 68"
35,0.25,"70"
35,1.0,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9. 4"
35,0.75,"C R E W M E M B E R S ’  . SKY-HIGH . POTENTIAL"
35,0.5,"71"
36,0.027027027027027025,""
36,0.05405405405405405,""
36,0.4324324324324324,""
36,0.06756756756756757,""
36,0.3716216216216216,""
36,0.44594594594594594,""
36,0.1891891891891892,""
36,0.1891891891891892,""
36,0.04054054054054054,""
36,0.1891891891891892,""
36,0.41891891891891897,""
36,0.1891891891891892,""
36,0.1891891891891892,""
36,0.1891891891891892,""
36,0.1891891891891892,""
36,0.1891891891891892,""
36,0.1891891891891892,""
36,0.08108108108108109,""
36,0.3175675675675676,""
36,0.3175675675675676,""
36,0.3716216216216216,""
36,0.3716216216216216,""
36,0.3716216216216216,""
36,0.3716216216216216,""
36,0.3716216216216216,""
36,0.2972972972972973,""
36,0.1891891891891892,""
36,0.1891891891891892,""
36,0.1891891891891892,""
36,0.1891891891891892,""
36,0.1891891891891892,""
36,0.1891891891891892,""
36,0.47297297297297297,"73"
36,0.45945945945945943,"2 0 1 8  +  2 0 1 9"
36,0.9864864864864864,"CREWMEMBERS’ SKY-HIGH POTENTIAL"
36,0.5135135135135136,"Inspiration is in our mission, and it starts with the people working here. On the ground and in the skies, our"
36,0.9189189189189189,"22,000-plus crewmembers are inspiring humanity – one action at a time."
36,0.9729729729729729,"TAKING DIVERSITY AND INCLUSION TO NEW HEIGHTS"
36,0.6621621621621621,"Every day we live our mission of inspiring humanity, driving inclusion both inside and outside the company."
36,0.5540540540540541,"And while we recognize that there’s a lack of diversity in certain areas of the commercial aviation industry, we’re"
36,0.6351351351351352,"taking steps to address that challenge."
36,0.6081081081081081,"Our work is centered around three key pillars: (1) representative leadership; (2) an open culture; and (3)"
36,0.8648648648648648,"commercial impact. JetBlue’s dedication to creating an inclusive workplace is why Forbes named us the Best"
36,0.5405405405405406,"Employer for Diversity in the transportation industry in 2019."
36,0.7027027027027027,"This focus starts at the top. In 2018, we appointed our first female President and COO, Joanna Geraghty."
36,0.7837837837837838,"Today, women account for more than one-third of our Board of Directors and roughly one-fifth of our senior"
36,0.8783783783783784,"leadership team."
36,0.8378378378378379,"As leadership opportunities emerge, we continue to seek diverse candidates who bring the smartest, freshest and"
36,0.8243243243243243,"most innovative ideas to propel our company forward. To this end, we’ve expanded our recruitment streams for"
36,0.7162162162162162,"diverse talent through partnerships with the National Gay Pilots Association, Boston Pride and the Organization of"
36,0.9459459459459459,"Black Aerospace Professionals, among others."
36,0.9054054054054055,"All JetBlue crewmembers have the right to an open and respectful workplace. Our Code of Conduct prohibits"
36,0.8513513513513513,"all forms of discrimination, and we promote open communication to resolve any discrimination concerns. Every"
36,0.5675675675675675,"JetBlue director and above is required to participate in unconscious bias training."
36,0.013513513513513513,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T"
36,0.9594594594594595,"Reaching Blue Heights"
36,0.8108108108108109,"Reaching Blue Heights is JetBlue’s commitment to creating job opportunities and promoting inclusion for"
36,0.5,"individuals with disabilities. Throughout the year, we participate in disability career fairs, offer internships and"
36,0.6756756756756757,"engage in community outreach to fuel our talent pipeline, broaden the horizons of people with disabilities and"
36,0.7972972972972973,"enhance customer accessibility."
36,0.7567567567567568,"One of our signature partnerships is with The Viscardi Center in New York. Each year, JetBlue hosts students"
36,0.527027027027027,"with disabilities from the Henry Viscardi School for an opportunity to explore and practice the airport and travel"
36,0.6486486486486487,"experience. The students check in at JFK, fly to Boston and then fly back home to New York. For many, it’s their"
36,0.7702702702702703,"first experience flying. In addition to providing a memorable travel experience for students, our crewmembers"
36,0.7297297297297297,"identify ways to improve service and meet the needs of every traveler. Our partnership also includes career"
36,0.581081081081081,"coaching to Viscardi students and alumni, mentoring days that educate Viscardi staff on critical disability-related"
36,0.7432432432432432,"topics in the workplace and participation in the Disability Pride Parade in New York City each summer."
36,0.9324324324324325,"We’ve partnered with Autism Speaks to host our annual Blue Horizons for Autism program, which provides"
36,0.48648648648648646,"families an opportunity to practice the full air travel experience in a realistic yet relaxed setting at the airport."
36,0.6891891891891891,"Families start at the ticket counter, continue through TSA security and then go to the gate where they board one"
36,0.8918918918918919,"of JetBlue’s planes. Onboard, crewmembers simulate the flight experience, including the sensory elements"
36,0.6216216216216216,"such as the aircraft taxiing around the runway before pulling back to the gate. The families disembark to silent"
36,0.5945945945945946,"claps, as volunteers greet them at the gate to celebrate."
36,1.0,"72  73"
37,0.3846153846153846,""
37,0.2980769230769231,""
37,0.2980769230769231,""
37,0.3365384615384615,""
37,0.3365384615384615,""
37,0.16346153846153846,""
37,0.16346153846153846,""
37,0.16346153846153846,""
37,0.16346153846153846,""
37,0.16346153846153846,""
37,0.16346153846153846,""
37,0.16346153846153846,""
37,0.16346153846153846,""
37,0.16346153846153846,""
37,0.16346153846153846,""
37,0.16346153846153846,""
37,0.16346153846153846,""
37,0.038461538461538464,""
37,0.3653846153846154,"2 0 1 8  +  2 0 1 9"
37,0.8653846153846153,"Crewmember Resource Groups: Where Inclusion Takes Flight"
37,0.7115384615384616,"We encourage crewmembers to celebrate their individuality and build camaraderie through our various"
37,0.8461538461538461,"Crewmember Resource Groups (CRGs). CRGs spearhead programs to embrace and encourage different"
37,0.576923076923077,"perspectives, thoughts and ideas. Any crewmember can participate in as many of our six CRGs as they want."
37,0.7884615384615384,"Current CRGs include:"
37,0.923076923076923,"Blue Aviasian"
37,0.5,"Celebrates the history and heritage of Asians, Asian Americans and Pacific Islanders. The"
37,0.75,"group offers immersive cultural experiences and networking and career development events."
37,0.9807692307692308,"Blue Conexión"
37,0.5961538461538461,"Shares the Latino culture and language in the workplace and community. In 2019, Blue"
37,0.6346153846153846,"Conexión partnered with our airport experience team to develop an “Hablo Español”"
37,0.826923076923077,"phrasebook for crewmembers to better assist Spanish-speaking customers."
37,0.9423076923076923,"JADE (JetBlue African Diaspora Experience)"
37,0.4615384615384615,"Explores the rich cultures of the African diaspora. JADE has led cultural events during Black"
37,0.673076923076923,"History Month and hosts TravelCon, a day-long event for crewmembers to learn about the"
37,0.5384615384615384,"diverse experiences of Black travelers, among other events."
37,0.9038461538461539,"JetPride"
37,0.7307692307692308,"Offers professional development opportunities for LGBTQ+ crewmembers and their allies."
37,0.6923076923076923,"During Pride Month, crewmembers march across the network to celebrate diversity, equality"
37,0.7692307692307692,"and acceptance."
37,0.8846153846153847,"Vets in Blue"
37,0.8076923076923077,"Provides a forum for crewmembers who honorably serve or have served in the Armed Forces."
37,0.5192307692307692,"Vets in Blue strengthens JetBlue’s efforts to employ and retain members of the military"
37,0.6153846153846154,"through outreach, networking events, career fairs and mentoring opportunities. Many former"
37,0.5576923076923077,"service members enjoy second careers with JetBlue in airport operations, corporate security,"
37,0.44230769230769235,"inflight, flight operations and more."
37,0.9615384615384616,"Women in Flight"
37,0.6538461538461539,"Provides members with educational networking opportunities that inspire career and"
37,0.4807692307692308,"personal growth. The group hosts our annual Fly Like a Girl event, teaching young girls what"
37,0.4230769230769231,"it takes to run an airline."
37,0.40384615384615385,"75"
37,0.019230769230769232,"J E T B L  U E  S O  C I A L  I M P  A  C  T  R E P  O R  T"
37,1.0,"75. 74"
38,0.4642857142857143,"76"
38,1.0,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9"
38,0.16071428571428573,""
38,0.16071428571428573,""
38,0.32142857142857145,""
38,0.32142857142857145,""
38,0.32142857142857145,""
38,0.32142857142857145,""
38,0.32142857142857145,""
38,0.32142857142857145,""
38,0.32142857142857145,""
38,0.10714285714285714,""
38,0.05357142857142857,""
38,0.05357142857142857,""
38,0.9642857142857143,"Nonstop Pride"
38,0.9285714285714286,"In 2019, JetPride commemorated the 50th"
38,0.6071428571428572,"anniversary of the Stonewall riots, which is"
38,0.7142857142857143,"considered the starting point of the modern U.S."
38,0.8928571428571429,"LGBTQ+ rights movement. On June 28, during Pride"
38,0.8571428571428571,"week in New York, JetBlue matched the cost of"
38,0.6785714285714286,"all drinks purchased at the Stonewall Inn with a"
38,0.6428571428571429,"donation to the Stonewall Inn Gives Back Initiative"
38,0.5357142857142857,"(SIGBI). SIGBI provides strategic and financial"
38,0.7857142857142857,"assistance to organizations that support LGBTQ+"
38,0.8214285714285714,"people in communities where inequality creates"
38,0.5714285714285715,"a profoundly negative impact on their lives. This"
38,0.75,"marked JetBlue’s third year partnering with SIGBI."
38,0.5,"77"
39,0.3035714285714286,""
39,0.3035714285714286,""
39,0.16071428571428573,""
39,0.375,""
39,0.9642857142857143,""
39,0.16071428571428573,""
39,0.375,""
39,0.16071428571428573,""
39,0.16071428571428573,""
39,0.07142857142857144,""
39,0.25,""
39,0.03571428571428572,""
39,0.9285714285714286,"2 0 1 8  +  2 0 1 9  . J E T B L U E  S O C I A L  I M P A C T  R E P O R T"
39,0.8214285714285714,"Fly Like a Girl: Inspiring Young Women to Soar"
39,0.5357142857142857,"To inspire more girls to consider a career in"
39,0.5,"aviation, our Diversity and Inclusion platform,"
39,0.8928571428571429,"JetBlue Equals, our Women in Flight CRG and"
39,0.6785714285714286,"the JetBlue Foundation join forces to host"
39,0.75,"the annual Fly Like a Girl event. The program"
39,0.4642857142857143,"invites more than 75 girls, ages 8-12, to one of"
39,0.7857142857142857,"our hangars to meet a cross section of female"
39,0.8571428571428571,"JetBlue crewmembers, representing our inflight"
39,0.6428571428571429,"and flight operations, technical operations and"
39,0.5714285714285715,"support center. The girls also get an up-close"
39,0.7142857142857143,"and personal tour of an airplane, including an"
39,0.42857142857142855,"opportunity to hop in the captain’s seat, as well"
39,0.6071428571428572,"as learn about the mechanics of an aircraft."
39,1.0,"78  79"
40,0.28571428571428575,""
40,0.33673469387755106,""
40,0.33673469387755106,""
40,0.40816326530612246,""
40,0.33673469387755106,""
40,0.33673469387755106,""
40,0.42857142857142855,""
40,0.15306122448979592,""
40,0.15306122448979592,""
40,0.15306122448979592,""
40,0.15306122448979592,""
40,0.3877551020408163,""
40,0.15306122448979592,""
40,0.15306122448979592,""
40,0.15306122448979592,""
40,0.15306122448979592,""
40,0.15306122448979592,""
40,0.15306122448979592,""
40,0.15306122448979592,""
40,0.15306122448979592,""
40,0.4489795918367347,"2 0 1 8  +  2 0 1 9"
40,0.9795918367346939,"THE BENEFITS OF BEING BLUE"
40,0.9387755102040817,"We want all JetBlue crewmembers to be well. That’s why we provide competitive compensation and a"
40,0.8163265306122449,"comprehensive benefits package along with support and resources to make life better."
40,0.6938775510204082,"At JetBlue, our compensation philosophy is to pay all crewmembers fairly, competitively and in a manner that"
40,0.5918367346938775,"is sustainable for everyone’s benefit. Most pay scales start above the minimum wage. Pay is based on a sliding"
40,0.7755102040816326,"scale determined by years of experience, not demographic factors."
40,0.7142857142857143,"Full-time crewmembers are also eligible for JetBlue’s medical options, which include prescription drug"
40,0.8979591836734694,"coverage, behavioral health support, including for mental health and substance use. All crewmembers"
40,0.7551020408163265,"are eligible for a Healthy Rewards Account, where they can earn anywhere from $250 to $550 per year for"
40,0.8571428571428571,"completing eligible activities intended to improve health outcomes. Money earned through Healthy Rewards"
40,0.5510204081632653,"can be spent on eligible health expenses."
40,0.9183673469387754,"We know navigating healthcare can be overwhelming. That’s why we offer BlueCarpet – a free concierge"
40,0.8367346938775511,"service staffed by specially trained experts who can help all crewmembers manage their health and healthcare"
40,0.5306122448979592,"benefits. It’s our way of providing the same excellent service to our crewmembers that they provide to our"
40,0.9591836734693878,"customers."
40,0.8775510204081632,"We also offer an innovative Total Rewards Statement where crewmembers can check the value of all their"
40,0.653061224489796,"JetBlue benefits, compensation, rewards and travel in a digital snapshot. The statement even points out"
40,0.7346938775510204,"opportunities for crewmembers to optimize their total rewards."
40,0.6326530612244897,"The generous pay, benefits and services we offer to all crewmembers from the start of their careers at JetBlue"
40,0.7959183673469387,"is one of the reasons Forbes named us the Best Employer for New Graduates in the transportation industry in"
40,0.4897959183673469,"2019. It has also helped fuel our talent pipeline."
40,0.5714285714285715,"In 2019, we had 3,084 new hires with a 10.2% turnover rate."
40,0.6734693877551021,"JetBlue is a proud supporter of families – especially those of our crewmembers. When it comes to the birth or"
40,0.6122448979591837,"adoption of a child, eligible crewmembers can take advantage of federal and statutory leave options (unpaid"
40,0.5102040816326531,"and paid), which provide the opportunity to take time off for parental leave."
40,0.46938775510204084,"81"
40,0.020408163265306124,"J E T B L  U E  S O  C I A L  I M P  A  C  T  R E P  O R  T"
40,1.0,"81. 80"
41,0.14893617021276595,""
41,0.2553191489361702,""
41,0.2021276595744681,""
41,0.2021276595744681,""
41,0.8617021276595744,""
41,0.9361702127659575,""
41,0.7659574468085107,""
41,1.0,""
41,0.7659574468085107,""
41,0.7659574468085107,""
41,0.8617021276595744,""
41,0.8617021276595744,""
41,0.9787234042553191,""
41,0.8617021276595744,""
41,0.9574468085106383,""
41,0.2021276595744681,""
41,0.2021276595744681,""
41,0.8617021276595744,""
41,0.8617021276595744,""
41,0.1276595744680851,"83"
41,0.06382978723404255,"2 0 1 8  +  2 0 1 9"
41,0.0851063829787234,"82"
41,0.0425531914893617,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T"
41,0.6170212765957447,"Crewmember Benefits"
41,0.2978723404255319,"All full-time and part-time crewmembers"
41,0.2765957446808511,"are eligible for valuable benefits, including:"
41,0.574468085106383,"•  Dental Insurance"
41,0.44680851063829785,"•  Vision Insurance"
41,0.6382978723404256,"•  Healthy Rewards"
41,0.4042553191489362,"•  Flexible Spending Accounts"
41,0.7234042553191489,"•  Navigator Crewmember"
41,0.3404255319148936,"Assistance Program"
41,0.5957446808510638,"•  BlueCarpet Advocacy"
41,0.6808510638297872,"•  HealthyMoms Happy Babies"
41,0.48936170212765956,"•  Adoption Assistance"
41,0.46808510638297873,"•  LiveHealth Telemedicine"
41,0.5531914893617021,"•  Life and AD&D Insurance"
41,0.36170212765957444,"•  Short-Term Disability Coverage"
41,0.7021276595744681,"•  Group Legal"
41,0.6595744680851063,"•  Crewmember Stock Purchase Plan"
41,0.5319148936170213,"•  401(k) Plan"
41,0.425531914893617,"•  Roth 401(k) Plan"
41,0.3829787234042554,"•  Profit Sharing"
41,0.5106382978723404,"•  Voluntary Discount Programs"
41,0.3191489361702128,"•  Free Standby Travel on JetBlue Flights"
41,0.02127659574468085,"For detailed information regarding the above benefits, visit lifeisbetterinblue.com."
41,0.10638297872340426,"83"
42,0.07017543859649122,""
42,0.07017543859649122,""
42,0.07017543859649122,""
42,0.12280701754385966,""
42,0.12280701754385966,""
42,0.12280701754385966,""
42,0.03508771929824561,""
42,0.7894736842105263,""
42,0.3859649122807018,""
42,0.2982456140350877,""
